episode,coverage,steps,forward_actions,repeat_forwards,unique_per_forward,health_loss,survived,shaped_reward,loss,policy_loss,value_loss,imitation_loss,approx_kl,teacher_weight,imitation_weight,eval_coverage,eval_coverage_p10,eval_unique_per_forward,eval_survived
752,0.6622222222222223,213.0,167.0,19.0,0.8862275449101796,16.0,0.0,137.52276607894896,9.540558636188507,-0.0036134454421699047,17.88779306411743,3.17011222243309,0.0012349583303148393,2.976,0.19840000000000002,nan,nan,nan,nan
753,0.7422222222222222,211.0,175.0,9.0,0.9485714285714286,16.0,0.0,158.75785212230673,nan,nan,nan,nan,nan,2.964,0.1976,nan,nan,nan,nan
754,0.6977777777777778,209.0,173.0,17.0,0.9017341040462428,15.0,0.0,146.4940517177582,nan,nan,nan,nan,nan,2.952,0.1968,nan,nan,nan,nan
755,0.6177777777777778,190.0,153.0,15.0,0.9019607843137255,16.0,0.0,128.77897918224343,nan,nan,nan,nan,nan,2.94,0.196,nan,nan,nan,nan
756,0.68,213.0,174.0,22.0,0.8735632183908046,16.0,0.0,140.6483761777878,nan,nan,nan,nan,nan,2.928,0.1952,nan,nan,nan,nan
757,0.5111111111111111,157.0,123.0,9.0,0.926829268292683,12.0,0.0,108.22446813821799,nan,nan,nan,nan,nan,2.916,0.19440000000000002,nan,nan,nan,nan
758,0.6977777777777778,209.0,173.0,17.0,0.9017341040462428,16.0,0.0,146.27050833559034,nan,nan,nan,nan,nan,2.904,0.1936,nan,nan,nan,nan
759,0.6311111111111111,207.0,167.0,26.0,0.844311377245509,16.0,0.0,128.35472585439675,nan,nan,nan,nan,nan,2.892,0.1928,nan,nan,nan,nan
760,0.6888888888888889,202.0,167.0,13.0,0.9221556886227545,15.0,0.0,145.87136449480045,nan,nan,nan,nan,nan,2.88,0.192,nan,nan,nan,nan
761,0.6355555555555555,193.0,154.0,12.0,0.922077922077922,15.0,0.0,133.97288309478762,nan,nan,nan,nan,nan,2.868,0.1912,nan,nan,nan,nan
762,0.6622222222222223,201.0,164.0,16.0,0.9024390243902439,15.0,0.0,138.94308816146832,nan,nan,nan,nan,nan,2.856,0.1904,nan,nan,nan,nan
763,0.6711111111111111,220.0,174.0,24.0,0.8620689655172413,16.0,0.0,137.84334974575043,nan,nan,nan,nan,nan,2.844,0.1896,nan,nan,nan,nan
764,0.6266666666666667,182.0,150.0,10.0,0.9333333333333333,14.0,0.0,133.15156926679614,nan,nan,nan,nan,nan,2.832,0.1888,nan,nan,nan,nan
765,0.6355555555555555,193.0,157.0,15.0,0.9044585987261147,15.0,0.0,132.8794416499138,nan,nan,nan,nan,nan,2.82,0.188,nan,nan,nan,nan
766,0.68,212.0,167.0,15.0,0.9101796407185628,16.0,0.0,142.66214832115185,nan,nan,nan,nan,nan,2.808,0.1872,nan,nan,nan,nan
767,0.5866666666666667,172.0,143.0,12.0,0.916083916083916,14.0,0.0,123.68209870195399,nan,nan,nan,nan,nan,2.796,0.1864,nan,nan,nan,nan
768,0.6711111111111111,210.0,164.0,14.0,0.9146341463414634,16.0,0.0,140.94698933362966,10.569703996181488,-0.011744156014174223,20.01727056503296,3.250749498605728,0.00149858870463504,2.784,0.1856,nan,nan,nan,nan
769,0.7244444444444444,212.0,178.0,16.0,0.9101123595505618,16.0,0.0,152.60355709838853,nan,nan,nan,nan,nan,2.772,0.1848,nan,nan,nan,nan
770,0.6666666666666666,197.0,163.0,14.0,0.9141104294478528,15.0,0.0,140.5879416584969,nan,nan,nan,nan,nan,2.76,0.184,nan,nan,nan,nan
771,0.6888888888888889,200.0,166.0,12.0,0.927710843373494,16.0,0.0,145.5673977394104,nan,nan,nan,nan,nan,2.7479999999999998,0.1832,nan,nan,nan,nan
772,0.6577777777777778,208.0,168.0,21.0,0.875,16.0,0.0,135.22939549303044,nan,nan,nan,nan,nan,2.7359999999999998,0.1824,nan,nan,nan,nan
773,0.6844444444444444,194.0,164.0,11.0,0.9329268292682927,16.0,0.0,145.16882189226135,nan,nan,nan,nan,nan,2.7239999999999998,0.18159999999999998,nan,nan,nan,nan
774,0.6666666666666666,195.0,159.0,10.0,0.9371069182389937,15.0,0.0,141.6182294216156,nan,nan,nan,nan,nan,2.7119999999999997,0.1808,nan,nan,nan,nan
775,0.64,180.0,149.0,6.0,0.959731543624161,14.0,0.0,137.53330235004427,nan,nan,nan,nan,nan,2.6999999999999997,0.18,nan,nan,nan,nan
776,0.6755555555555556,211.0,172.0,21.0,0.877906976744186,16.0,0.0,140.02718751811975,nan,nan,nan,nan,nan,2.6879999999999997,0.1792,nan,nan,nan,nan
777,0.6533333333333333,213.0,170.0,24.0,0.8588235294117647,16.0,0.0,133.82740712404245,nan,nan,nan,nan,nan,2.6759999999999997,0.1784,nan,nan,nan,nan
778,0.5822222222222222,171.0,138.0,8.0,0.9420289855072463,13.0,0.0,124.22018684101107,nan,nan,nan,nan,nan,2.6639999999999997,0.17759999999999998,nan,nan,nan,nan
779,0.6622222222222223,202.0,165.0,17.0,0.896969696969697,15.0,0.0,138.7379588384628,nan,nan,nan,nan,nan,2.6519999999999997,0.17679999999999998,nan,nan,nan,nan
780,0.68,207.0,164.0,12.0,0.926829268292683,16.0,0.0,143.51228903627413,nan,nan,nan,nan,nan,2.6399999999999997,0.176,nan,nan,nan,nan
781,0.6933333333333334,215.0,175.0,20.0,0.8857142857142857,16.0,0.0,143.97441094112392,nan,nan,nan,nan,nan,2.6279999999999997,0.1752,nan,nan,nan,nan
782,0.6711111111111111,199.0,164.0,14.0,0.9146341463414634,15.0,0.0,141.48911392736431,nan,nan,nan,nan,nan,2.6159999999999997,0.1744,nan,nan,nan,nan
783,0.5822222222222222,170.0,141.0,11.0,0.9219858156028369,14.0,0.0,122.94892941665653,nan,nan,nan,nan,nan,2.6039999999999996,0.17359999999999998,nan,nan,nan,nan
784,0.6577777777777778,207.0,167.0,20.0,0.8802395209580839,16.0,0.0,136.1543307061196,9.791168987751007,-0.012425283901393414,18.590343952178955,3.1201632916927338,0.0023847951597417705,2.5919999999999996,0.17279999999999998,nan,nan,nan,nan
785,0.5955555555555555,175.0,143.0,10.0,0.9300699300699301,14.0,0.0,126.31528730201724,nan,nan,nan,nan,nan,2.5799999999999996,0.172,nan,nan,nan,nan
786,0.6888888888888889,202.0,170.0,16.0,0.9058823529411765,16.0,0.0,144.55457436656948,nan,nan,nan,nan,nan,2.5679999999999996,0.1712,nan,nan,nan,nan
787,0.6666666666666666,202.0,161.0,12.0,0.9254658385093167,16.0,0.0,140.6235437531472,nan,nan,nan,nan,nan,2.5559999999999996,0.1704,nan,nan,nan,nan
788,0.7244444444444444,201.0,169.0,7.0,0.9585798816568047,15.0,0.0,155.6399932613372,nan,nan,nan,nan,nan,2.5439999999999996,0.16959999999999997,nan,nan,nan,nan
789,0.6488888888888888,202.0,160.0,15.0,0.90625,16.0,0.0,135.45607638931264,nan,nan,nan,nan,nan,2.5319999999999996,0.16879999999999998,nan,nan,nan,nan
790,0.6355555555555555,216.0,171.0,29.0,0.8304093567251462,16.0,0.0,128.38498663425452,nan,nan,nan,nan,nan,2.5199999999999996,0.16799999999999998,nan,nan,nan,nan
791,0.6,176.0,146.0,12.0,0.9178082191780822,14.0,0.0,126.58687637090696,nan,nan,nan,nan,nan,2.5079999999999996,0.1672,nan,nan,nan,nan
792,0.6844444444444444,215.0,169.0,16.0,0.9053254437869822,16.0,0.0,143.18263432979583,nan,nan,nan,nan,nan,2.4959999999999996,0.1664,nan,nan,nan,nan
793,0.68,216.0,175.0,23.0,0.8685714285714285,16.0,0.0,140.10813061237332,nan,nan,nan,nan,nan,2.4839999999999995,0.16559999999999997,nan,nan,nan,nan
794,0.6577777777777778,194.0,164.0,17.0,0.8963414634146342,14.0,0.0,137.8881364440918,nan,nan,nan,nan,nan,2.4719999999999995,0.16479999999999997,nan,nan,nan,nan
795,0.6711111111111111,205.0,162.0,12.0,0.9259259259259259,16.0,0.0,141.5935076174736,nan,nan,nan,nan,nan,2.4599999999999995,0.16399999999999998,nan,nan,nan,nan
796,0.5777777777777777,177.0,141.0,12.0,0.9148936170212766,14.0,0.0,121.65624780559541,nan,nan,nan,nan,nan,2.4479999999999995,0.16319999999999998,nan,nan,nan,nan
797,0.6755555555555556,198.0,164.0,13.0,0.9207317073170732,15.0,0.0,142.80934158849712,nan,nan,nan,nan,nan,2.4359999999999995,0.1624,nan,nan,nan,nan
798,0.6533333333333333,203.0,166.0,20.0,0.8795180722891566,16.0,0.0,135.18999709796907,nan,nan,nan,nan,nan,2.4239999999999995,0.16159999999999997,nan,nan,nan,nan
799,0.68,213.0,177.0,25.0,0.8587570621468926,16.0,0.0,139.94961919403084,nan,nan,nan,nan,nan,2.4119999999999995,0.16079999999999997,nan,nan,nan,nan
800,0.6888888888888889,208.0,168.0,14.0,0.9166666666666666,16.0,0.0,145.11681663656233,9.757731795310974,-0.006488104350864887,18.485785365104675,3.4778935313224792,0.0032164296571863815,2.3999999999999995,0.15999999999999998,0.6756444444444445,0.6044444444444445,0.9270046575247265,0.0
801,0.6933333333333334,206.0,168.0,13.0,0.9226190476190477,16.0,0.0,146.52347551727297,nan,nan,nan,nan,nan,2.3879999999999995,0.15919999999999998,nan,nan,nan,nan
802,0.6577777777777778,198.0,166.0,19.0,0.8855421686746988,16.0,0.0,136.8197733898163,nan,nan,nan,nan,nan,2.3759999999999994,0.15839999999999999,nan,nan,nan,nan
803,0.6311111111111111,204.0,160.0,19.0,0.88125,16.0,0.0,130.39728350543976,nan,nan,nan,nan,nan,2.3639999999999994,0.15759999999999996,nan,nan,nan,nan
804,0.6977777777777778,209.0,177.0,21.0,0.8813559322033898,16.0,0.0,145.13311126995092,nan,nan,nan,nan,nan,2.3519999999999994,0.15679999999999997,nan,nan,nan,nan
805,0.6844444444444444,214.0,173.0,20.0,0.884393063583815,15.0,0.0,142.52426420879368,nan,nan,nan,nan,nan,2.3399999999999994,0.15599999999999997,nan,nan,nan,nan
806,0.6755555555555556,209.0,171.0,20.0,0.8830409356725146,16.0,0.0,140.18768293237684,nan,nan,nan,nan,nan,2.3279999999999994,0.15519999999999998,nan,nan,nan,nan
807,0.6844444444444444,199.0,167.0,14.0,0.9161676646706587,15.0,0.0,144.23386478948592,nan,nan,nan,nan,nan,2.3159999999999994,0.15439999999999998,nan,nan,nan,nan
808,0.6666666666666666,211.0,168.0,19.0,0.8869047619047619,15.0,0.0,138.63384807300557,nan,nan,nan,nan,nan,2.3039999999999994,0.15359999999999996,nan,nan,nan,nan
809,0.6222222222222222,202.0,163.0,24.0,0.852760736196319,16.0,0.0,127.04889162874228,nan,nan,nan,nan,nan,2.2919999999999994,0.15279999999999996,nan,nan,nan,nan
810,0.6977777777777778,210.0,170.0,14.0,0.9176470588235294,16.0,0.0,147.19747177505505,nan,nan,nan,nan,nan,2.2799999999999994,0.15199999999999997,nan,nan,nan,nan
811,0.5777777777777777,170.0,144.0,15.0,0.8958333333333334,14.0,0.0,120.71816882705691,nan,nan,nan,nan,nan,2.2679999999999993,0.15119999999999997,nan,nan,nan,nan
812,0.7066666666666667,208.0,175.0,17.0,0.9028571428571428,16.0,0.0,148.31860907316207,nan,nan,nan,nan,nan,2.2559999999999993,0.15039999999999998,nan,nan,nan,nan
813,0.5911111111111111,174.0,142.0,10.0,0.9295774647887324,14.0,0.0,125.15367868280416,nan,nan,nan,nan,nan,2.2440000000000007,0.14960000000000004,nan,nan,nan,nan
814,0.6977777777777778,211.0,178.0,22.0,0.8764044943820225,16.0,0.0,144.81909611797326,nan,nan,nan,nan,nan,2.2320000000000007,0.14880000000000004,nan,nan,nan,nan
815,0.6533333333333333,197.0,157.0,11.0,0.9299363057324841,14.0,0.0,138.71354867839807,nan,nan,nan,nan,nan,2.2200000000000006,0.14800000000000005,nan,nan,nan,nan
816,0.68,204.0,166.0,14.0,0.9156626506024096,15.0,0.0,143.2833374052049,9.275115013122559,-0.0051783932285616174,17.689554572105408,3.184933602809906,0.003460599953541532,2.2080000000000006,0.14720000000000005,nan,nan,nan,nan
817,0.6755555555555556,212.0,169.0,18.0,0.893491124260355,16.0,0.0,140.87314858770367,nan,nan,nan,nan,nan,2.1960000000000006,0.14640000000000006,nan,nan,nan,nan
818,0.6622222222222223,199.0,159.0,11.0,0.9308176100628931,16.0,0.0,139.85494050884247,nan,nan,nan,nan,nan,2.1840000000000006,0.14560000000000003,nan,nan,nan,nan
819,0.6311111111111111,206.0,167.0,26.0,0.844311377245509,16.0,0.0,127.89471965932843,nan,nan,nan,nan,nan,2.1720000000000006,0.14480000000000004,nan,nan,nan,nan
820,0.6666666666666666,203.0,170.0,21.0,0.8764705882352941,16.0,0.0,138.11335178041458,nan,nan,nan,nan,nan,2.1600000000000006,0.14400000000000004,nan,nan,nan,nan
821,0.6577777777777778,204.0,164.0,17.0,0.8963414634146342,15.0,0.0,137.69569622325898,nan,nan,nan,nan,nan,2.1480000000000006,0.14320000000000005,nan,nan,nan,nan
822,0.6933333333333334,211.0,173.0,18.0,0.8959537572254336,16.0,0.0,144.7810356912614,nan,nan,nan,nan,nan,2.1360000000000006,0.14240000000000005,nan,nan,nan,nan
823,0.6622222222222223,214.0,163.0,15.0,0.9079754601226994,15.0,0.0,138.78832979488377,nan,nan,nan,nan,nan,2.1240000000000006,0.14160000000000003,nan,nan,nan,nan
824,0.64,201.0,168.0,25.0,0.8511904761904762,16.0,0.0,130.83791976356508,nan,nan,nan,nan,nan,2.1120000000000005,0.14080000000000004,nan,nan,nan,nan
825,0.5911111111111111,192.0,153.0,21.0,0.8627450980392157,16.0,0.0,120.73681407546985,nan,nan,nan,nan,nan,2.1000000000000005,0.14000000000000004,nan,nan,nan,nan
826,0.6711111111111111,202.0,161.0,11.0,0.9316770186335404,16.0,0.0,142.00119538784023,nan,nan,nan,nan,nan,2.0880000000000005,0.13920000000000005,nan,nan,nan,nan
827,0.6666666666666666,199.0,163.0,14.0,0.9141104294478528,16.0,0.0,140.09977902889253,nan,nan,nan,nan,nan,2.0760000000000005,0.13840000000000005,nan,nan,nan,nan
828,0.6488888888888888,205.0,162.0,17.0,0.8950617283950617,16.0,0.0,134.7728519406319,nan,nan,nan,nan,nan,2.0640000000000005,0.13760000000000003,nan,nan,nan,nan
829,0.6533333333333333,194.0,159.0,13.0,0.9182389937106918,15.0,0.0,137.8935718555451,nan,nan,nan,nan,nan,2.0520000000000005,0.13680000000000003,nan,nan,nan,nan
830,0.6755555555555556,213.0,174.0,23.0,0.867816091954023,16.0,0.0,139.1516954770088,nan,nan,nan,nan,nan,2.0400000000000005,0.13600000000000004,nan,nan,nan,nan
831,0.6755555555555556,211.0,170.0,19.0,0.888235294117647,16.0,0.0,140.5195673189164,nan,nan,nan,nan,nan,2.0280000000000005,0.13520000000000004,nan,nan,nan,nan
832,0.6533333333333333,208.0,165.0,19.0,0.8848484848484849,16.0,0.0,135.17253366613386,7.433275997638702,-0.03166675067041069,14.040704131126404,3.583254039287567,0.0016380722518078983,2.0160000000000005,0.13440000000000005,nan,nan,nan,nan
833,0.6888888888888889,213.0,174.0,20.0,0.8850574712643678,16.0,0.0,143.29252517890927,nan,nan,nan,nan,nan,2.0040000000000004,0.13360000000000002,nan,nan,nan,nan
834,0.7244444444444444,211.0,175.0,13.0,0.9257142857142857,16.0,0.0,153.55678749370566,nan,nan,nan,nan,nan,1.9920000000000004,0.13280000000000003,nan,nan,nan,nan
835,0.6488888888888888,212.0,169.0,24.0,0.8579881656804734,16.0,0.0,132.90475992918013,nan,nan,nan,nan,nan,1.9800000000000004,0.13200000000000003,nan,nan,nan,nan
836,0.6222222222222222,187.0,157.0,18.0,0.8853503184713376,13.0,0.0,130.08758026218428,nan,nan,nan,nan,nan,1.9680000000000004,0.13120000000000004,nan,nan,nan,nan
837,0.6488888888888888,191.0,160.0,15.0,0.90625,14.0,0.0,136.6174122295381,nan,nan,nan,nan,nan,1.9560000000000004,0.13040000000000004,nan,nan,nan,nan
838,0.7155555555555555,212.0,172.0,12.0,0.9302325581395349,16.0,0.0,151.718051427841,nan,nan,nan,nan,nan,1.9440000000000004,0.12960000000000002,nan,nan,nan,nan
839,0.5911111111111111,179.0,145.0,13.0,0.9103448275862069,14.0,0.0,124.30936147308358,nan,nan,nan,nan,nan,1.9320000000000004,0.12880000000000003,nan,nan,nan,nan
840,0.6044444444444445,183.0,148.0,13.0,0.9121621621621622,14.0,0.0,127.21222852945343,nan,nan,nan,nan,nan,1.9200000000000004,0.12800000000000003,nan,nan,nan,nan
841,0.6711111111111111,209.0,173.0,23.0,0.8670520231213873,16.0,0.0,138.5540469985009,nan,nan,nan,nan,nan,1.9080000000000004,0.12720000000000004,nan,nan,nan,nan
842,0.68,215.0,175.0,23.0,0.8685714285714285,16.0,0.0,140.17578383350371,nan,nan,nan,nan,nan,1.8960000000000004,0.12640000000000004,nan,nan,nan,nan
843,0.64,205.0,169.0,26.0,0.8461538461538461,15.0,0.0,130.23785834503178,nan,nan,nan,nan,nan,1.8840000000000003,0.12560000000000002,nan,nan,nan,nan
844,0.6844444444444444,201.0,161.0,8.0,0.9503105590062112,15.0,0.0,146.3936121473313,nan,nan,nan,nan,nan,1.8720000000000003,0.12480000000000002,nan,nan,nan,nan
845,0.6266666666666667,207.0,167.0,27.0,0.8383233532934131,16.0,0.0,126.8489990205765,nan,nan,nan,nan,nan,1.8600000000000003,0.12400000000000003,nan,nan,nan,nan
846,0.64,195.0,163.0,20.0,0.8773006134969326,15.0,0.0,132.73531211853026,nan,nan,nan,nan,nan,1.8480000000000003,0.12320000000000003,nan,nan,nan,nan
847,0.7244444444444444,213.0,177.0,15.0,0.9152542372881356,16.0,0.0,152.79704498100278,nan,nan,nan,nan,nan,1.8360000000000003,0.12240000000000002,nan,nan,nan,nan
848,0.5866666666666667,173.0,142.0,11.0,0.9225352112676056,13.0,0.0,124.16743921470643,9.5038782954216,0.008499737014062703,18.236568093299866,3.405383437871933,0.0025574356368451845,1.8240000000000003,0.12160000000000003,nan,nan,nan,nan
849,0.6533333333333333,214.0,173.0,27.0,0.8439306358381503,16.0,0.0,132.9617900905609,nan,nan,nan,nan,nan,1.8120000000000003,0.12080000000000002,nan,nan,nan,nan
850,0.6666666666666666,212.0,164.0,15.0,0.9085365853658537,16.0,0.0,139.37690272760392,nan,nan,nan,nan,nan,1.8000000000000003,0.12000000000000002,nan,nan,nan,nan
851,0.6133333333333333,184.0,148.0,11.0,0.9256756756756757,14.0,0.0,129.95217051219944,nan,nan,nan,nan,nan,1.7880000000000003,0.11920000000000003,nan,nan,nan,nan
852,0.6044444444444445,180.0,147.0,12.0,0.9183673469387755,15.0,0.0,127.06326279592523,nan,nan,nan,nan,nan,1.7760000000000002,0.11840000000000002,nan,nan,nan,nan
853,0.7022222222222222,216.0,176.0,19.0,0.8920454545454546,16.0,0.0,146.4586903123855,nan,nan,nan,nan,nan,1.7640000000000002,0.11760000000000002,nan,nan,nan,nan
854,0.6355555555555555,201.0,164.0,22.0,0.8658536585365854,16.0,0.0,130.60107291793827,nan,nan,nan,nan,nan,1.7520000000000002,0.11680000000000001,nan,nan,nan,nan
855,0.6444444444444445,194.0,161.0,17.0,0.8944099378881988,16.0,0.0,134.29374804401394,nan,nan,nan,nan,nan,1.7400000000000002,0.11600000000000002,nan,nan,nan,nan
856,0.6977777777777778,215.0,178.0,22.0,0.8764044943820225,16.0,0.0,144.51861236000062,nan,nan,nan,nan,nan,1.7280000000000002,0.11520000000000002,nan,nan,nan,nan
857,0.6711111111111111,208.0,167.0,17.0,0.8982035928143712,16.0,0.0,139.80046253776555,nan,nan,nan,nan,nan,1.7160000000000002,0.11440000000000002,nan,nan,nan,nan
858,0.6311111111111111,202.0,163.0,22.0,0.8650306748466258,16.0,0.0,129.49194592761995,nan,nan,nan,nan,nan,1.7040000000000002,0.11360000000000002,nan,nan,nan,nan
859,0.7244444444444444,212.0,174.0,12.0,0.9310344827586207,16.0,0.0,153.7438079099653,nan,nan,nan,nan,nan,1.6920000000000002,0.11280000000000001,nan,nan,nan,nan
860,0.6311111111111111,205.0,160.0,19.0,0.88125,16.0,0.0,130.52644386816027,nan,nan,nan,nan,nan,1.6800000000000002,0.11200000000000002,nan,nan,nan,nan
861,0.7111111111111111,199.0,167.0,8.0,0.9520958083832335,16.0,0.0,152.0344025168418,nan,nan,nan,nan,nan,1.6680000000000001,0.11120000000000002,nan,nan,nan,nan
862,0.6355555555555555,205.0,165.0,23.0,0.8606060606060606,15.0,0.0,130.48776498889904,nan,nan,nan,nan,nan,1.6560000000000001,0.11040000000000001,nan,nan,nan,nan
863,0.6977777777777778,204.0,166.0,10.0,0.9397590361445783,16.0,0.0,148.34462217378618,nan,nan,nan,nan,nan,1.6440000000000001,0.10960000000000002,nan,nan,nan,nan
864,0.6933333333333334,204.0,167.0,12.0,0.9281437125748503,15.0,0.0,147.14652417659755,7.995493292808533,0.020875967107713223,15.291042923927307,3.3631524443626404,0.001624330096092308,1.6320000000000001,0.10880000000000001,nan,nan,nan,nan
865,0.68,214.0,173.0,21.0,0.8786127167630058,16.0,0.0,140.84467642211916,nan,nan,nan,nan,nan,1.62,0.10800000000000001,nan,nan,nan,nan
866,0.7022222222222222,211.0,178.0,21.0,0.8820224719101124,16.0,0.0,146.20105729103082,nan,nan,nan,nan,nan,1.608,0.10720000000000002,nan,nan,nan,nan
867,0.5511111111111111,165.0,132.0,9.0,0.9318181818181818,13.0,0.0,117.00048023033155,nan,nan,nan,nan,nan,1.596,0.10640000000000001,nan,nan,nan,nan
868,0.6133333333333333,199.0,156.0,19.0,0.8782051282051282,15.0,0.0,126.7136065859795,nan,nan,nan,nan,nan,1.584,0.10560000000000001,nan,nan,nan,nan
869,0.6666666666666666,208.0,166.0,17.0,0.8975903614457831,16.0,0.0,138.94877588701246,nan,nan,nan,nan,nan,1.572,0.1048,nan,nan,nan,nan
870,0.5955555555555555,194.0,152.0,19.0,0.875,14.0,0.0,123.22796723556526,nan,nan,nan,nan,nan,1.56,0.10400000000000001,nan,nan,nan,nan
871,0.5688888888888889,174.0,141.0,14.0,0.900709219858156,14.0,0.0,118.7202235569954,nan,nan,nan,nan,nan,1.548,0.10320000000000001,nan,nan,nan,nan
872,0.6444444444444445,197.0,158.0,14.0,0.9113924050632911,15.0,0.0,135.37160463857657,nan,nan,nan,nan,nan,1.536,0.1024,nan,nan,nan,nan
873,0.6577777777777778,214.0,169.0,22.0,0.8698224852071006,16.0,0.0,135.64369147539148,nan,nan,nan,nan,nan,1.524,0.10160000000000001,nan,nan,nan,nan
874,0.6755555555555556,208.0,171.0,20.0,0.8830409356725146,16.0,0.0,140.36326116418826,nan,nan,nan,nan,nan,1.512,0.1008,nan,nan,nan,nan
875,0.6266666666666667,185.0,155.0,15.0,0.9032258064516129,15.0,0.0,131.18963739013685,nan,nan,nan,nan,nan,1.5,0.1,nan,nan,nan,nan
876,0.6622222222222223,193.0,163.0,15.0,0.9079754601226994,16.0,0.0,139.04619891929616,nan,nan,nan,nan,nan,1.488,0.09920000000000001,nan,nan,nan,nan
877,0.6177777777777778,188.0,151.0,13.0,0.9139072847682119,14.0,0.0,130.02108941841132,nan,nan,nan,nan,nan,1.476,0.0984,nan,nan,nan,nan
878,0.6711111111111111,206.0,163.0,13.0,0.9202453987730062,16.0,0.0,141.37131092405318,nan,nan,nan,nan,nan,1.464,0.0976,nan,nan,nan,nan
879,0.6,186.0,156.0,22.0,0.8589743589743589,15.0,0.0,123.26489237117774,nan,nan,nan,nan,nan,1.452,0.0968,nan,nan,nan,nan
880,0.6666666666666666,204.0,171.0,22.0,0.8713450292397661,15.0,0.0,138.19919114685058,10.74048125743866,-0.0012627593241631985,20.869303703308105,3.6046621799468994,0.0014451172937697265,1.44,0.096,nan,nan,nan,nan
881,0.6755555555555556,200.0,167.0,16.0,0.9041916167664671,16.0,0.0,141.45872808647155,nan,nan,nan,nan,nan,1.428,0.0952,nan,nan,nan,nan
882,0.64,202.0,172.0,29.0,0.8313953488372093,16.0,0.0,129.36673612689975,nan,nan,nan,nan,nan,1.416,0.0944,nan,nan,nan,nan
883,0.7155555555555555,215.0,175.0,15.0,0.9142857142857143,16.0,0.0,150.8147952332496,nan,nan,nan,nan,nan,1.404,0.0936,nan,nan,nan,nan
884,0.6488888888888888,201.0,170.0,25.0,0.8529411764705882,16.0,0.0,132.79312509059915,nan,nan,nan,nan,nan,1.392,0.0928,nan,nan,nan,nan
885,0.6222222222222222,198.0,156.0,17.0,0.8910256410256411,16.0,0.0,128.94457991790776,nan,nan,nan,nan,nan,1.38,0.092,nan,nan,nan,nan
886,0.64,206.0,163.0,20.0,0.8773006134969326,16.0,0.0,131.94741857624055,nan,nan,nan,nan,nan,1.3679999999999999,0.0912,nan,nan,nan,nan
887,0.6933333333333334,198.0,167.0,12.0,0.9281437125748503,16.0,0.0,146.93098945283873,nan,nan,nan,nan,nan,1.3559999999999999,0.0904,nan,nan,nan,nan
888,0.6488888888888888,207.0,170.0,25.0,0.8529411764705882,16.0,0.0,132.42143158483518,nan,nan,nan,nan,nan,1.3439999999999999,0.0896,nan,nan,nan,nan
