episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,seen_coverage,center_seen_coverage,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,energy_spent,coverage_gain_per_energy,new_tiles_per_energy,obs_novelty_mean,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,seen_at_step_50,seen_at_step_100,seen_at_step_150,center_seen_at_step_50,center_seen_at_step_100,center_seen_at_step_150,mean_loss,mean_q_loss,mean_aux_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_seen_coverage_mean,eval_center_seen_coverage_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_energy_spent_mean,eval_coverage_gain_per_energy_mean,eval_new_tiles_per_energy_mean,eval_obs_novelty_mean_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,eval_seen_at_step_50_mean,eval_seen_at_step_100_mean,eval_seen_at_step_150_mean,eval_center_seen_at_step_50_mean,eval_center_seen_at_step_100_mean,eval_center_seen_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_seen_coverage_mean,holdout_eval_center_seen_coverage_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_energy_spent_mean,holdout_eval_coverage_gain_per_energy_mean,holdout_eval_new_tiles_per_energy_mean,holdout_eval_obs_novelty_mean_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,holdout_eval_seen_at_step_50_mean,holdout_eval_seen_at_step_100_mean,holdout_eval_seen_at_step_150_mean,holdout_eval_center_seen_at_step_50_mean,holdout_eval_center_seen_at_step_100_mean,holdout_eval_center_seen_at_step_150_mean,eval_soft_score
69,13576,0.8566977777777778,-1.8855118215084075,0.38222222222222224,0,177,0.480225988700565,0.14124293785310735,0.011299435028248588,0.062146892655367235,0.0,0.8533333333333334,0.9526627218934911,0.632768361581921,0.1864406779661017,0.1807909604519774,8.0,0.05084745762711865,0.04722222222222222,120.22392210960372,0.0031422845898620056,0.7070140327189511,0.9886052410346071,0.005649717514124294,0.6666666666666666,0.12,0.23555555555555555,0.3333333333333333,0.52,0.6844444444444444,0.8533333333333334,0.5502958579881657,0.757396449704142,0.9526627218934911,0.007453702297061682,0.005643082829192281,0.012807210721075536,0.141375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
70,13722,0.8551566666666667,-3.321681088924412,0.26222222222222225,0,146,0.3972602739726027,0.1780821917808219,0.0,0.11643835616438356,0.0,0.6666666666666666,0.7159763313609467,0.5753424657534246,0.1506849315068493,0.273972602739726,20.0,0.1780821917808219,0.04479717813051146,100.7683913230895,0.0025581213949449253,0.5755773138626081,0.9930929029559089,0.0,0.6444444444444445,0.10222222222222223,0.14666666666666667,nan,0.4177777777777778,0.4266666666666667,nan,0.46745562130177515,0.47928994082840237,nan,0.006985166296362877,0.005289141414687037,0.012007255386561156,0.14125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71,13870,0.8535944444444444,-3.2257983865737927,0.26666666666666666,0,148,0.39864864864864863,0.16891891891891891,0.0,0.12162162162162163,0.0,0.6577777777777778,0.7514792899408284,0.5675675675675675,0.22297297297297297,0.20945945945945946,19.0,0.14864864864864866,0.04376811594202898,100.59807987213117,0.002606632478030687,0.5864923075569045,0.9901049588238701,0.006756756756756757,0.6956521739130435,0.12,0.21777777777777776,nan,0.4222222222222222,0.6533333333333333,nan,0.514792899408284,0.7514792899408284,nan,0.007809930341318249,0.0058110497891902925,0.01416390142403543,0.141125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
72,14120,0.8509555555555556,-0.733776791095733,0.4311111111111111,1,250,0.384,0.168,0.0,0.132,0.0,0.7911111111111111,0.863905325443787,0.552,0.184,0.264,30.0,0.224,0.042666666666666665,149.98835039138785,0.0028446653726992743,0.6400497088573367,0.9825599276504715,0.0,0.569620253164557,0.13777777777777778,0.24444444444444444,0.28888888888888886,0.4577777777777778,0.6177777777777778,0.7111111111111111,0.514792899408284,0.6923076923076923,0.8165680473372781,0.007080853404477239,0.005305751180276275,0.012589376932010055,0.141,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
73,14338,0.8486544444444445,-1.5434645676612846,0.4177777777777778,0,218,0.42660550458715596,0.15137614678899083,0.0,0.15137614678899083,0.0,0.6844444444444444,0.7396449704142012,0.5779816513761468,0.21100917431192662,0.21100917431192662,43.0,0.22935779816513763,0.04707818930041153,130.38537683486902,0.003170089647835381,0.7132701707629606,0.9458666836908336,0.0045871559633027525,0.5254237288135594,0.16,0.24888888888888888,0.3022222222222222,0.5688888888888889,0.6,0.6133333333333333,0.7041420118343196,0.7041420118343196,0.7159763313609467,0.007241672743111849,0.005517837265506387,0.012236632080748678,0.140875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
74,14575,0.8461527777777778,-4.295936120986938,0.4222222222222222,0,237,0.39662447257383965,0.10970464135021098,0.02109704641350211,0.22784810126582278,0.0,0.8533333333333334,0.9289940828402367,0.5274261603375527,0.23628691983122363,0.23628691983122363,35.0,0.25316455696202533,0.04466666666666667,140.18034400939896,0.0029802878622538277,0.6705647690071111,0.9610254367598452,0.03375527426160337,0.5087719298245614,0.13777777777777778,0.26222222222222225,0.3466666666666667,0.5822222222222222,0.8533333333333334,0.8533333333333334,0.5976331360946746,0.9289940828402367,0.9289940828402367,0.006688807625323534,0.005240788450464606,0.010287880105897785,0.14075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
75,14732,0.8444955555555556,0.014506548881533687,0.41333333333333333,0,157,0.5859872611464968,0.03821656050955414,0.0,0.11464968152866242,0.0,0.9333333333333333,1.0,0.6242038216560509,0.1910828025477707,0.18471337579617833,6.0,0.006369426751592357,0.06657596371882085,100.69993762969949,0.004060468144404243,0.9136053324909547,0.9847954406058749,0.0,0.926829268292683,0.14222222222222222,0.28,0.39111111111111113,0.5644444444444444,0.8622222222222222,0.9288888888888889,0.6568047337278107,0.9881656804733728,1.0,0.00720231905579567,0.0058325102087110284,0.009740863367915154,0.140625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
76,14959,0.8420994444444445,-3.892029823303223,0.39555555555555555,0,227,0.3876651982378855,0.14537444933920704,0.022026431718061675,0.14977973568281938,0.0,0.8222222222222222,0.9289940828402367,0.5550660792951542,0.19383259911894274,0.2511013215859031,27.0,0.19383259911894274,0.03911111111111111,140.14314117431627,0.0027907973792640323,0.6279294103344072,0.9782123148678017,0.01762114537444934,0.6212121212121212,0.13333333333333333,0.25333333333333335,0.3466666666666667,0.4711111111111111,0.7733333333333333,0.8222222222222222,0.5502958579881657,0.9053254437869822,0.9289940828402367,0.006776092899963259,0.005454435059800744,0.009406817099079489,0.14049999999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77,15119,0.8404105555555555,-0.48626680374145204,0.38222222222222224,0,160,0.53125,0.075,0.0,0.1,0.0,0.8044444444444444,0.8757396449704142,0.60625,0.1875,0.20625,10.0,0.03125,0.05873015873015874,100.29777908325171,0.0037665617447441694,0.847476392567438,0.9945082521472479,0.0125,0.782608695652174,0.15555555555555556,0.26222222222222225,0.36,0.6222222222222222,0.6577777777777778,0.7466666666666667,0.6863905325443787,0.7100591715976331,0.7988165680473372,0.007065950473770499,0.005463903537020087,0.011412622639909387,0.140375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78,15338,0.838098888888889,-1.408072834491729,0.4577777777777778,0,219,0.4657534246575342,0.1415525114155251,0.0,0.1004566210045662,0.0,0.84,0.9349112426035503,0.6073059360730594,0.2191780821917808,0.1735159817351598,28.0,0.1506849315068493,0.050838206627680314,140.08640794754032,0.0032360979196718216,0.7281220319261598,0.9858326083356099,0.0,0.671875,0.1511111111111111,0.28,0.3688888888888889,0.5555555555555556,0.6844444444444444,0.8222222222222222,0.6153846153846154,0.7455621301775148,0.9171597633136095,0.007590574864298105,0.00574941779486835,0.013127679703757167,0.14024999999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79,15491,0.8364838888888889,-0.9565628798007946,0.36444444444444446,0,153,0.5294117647058824,0.08496732026143791,0.013071895424836602,0.0915032679738562,0.0,0.8533333333333334,0.9112426035502958,0.6274509803921569,0.20915032679738563,0.16339869281045752,12.0,0.06535947712418301,0.06074074074074075,100.17678933143603,0.00359364681582014,0.8085705335595313,0.9887321626270517,0.0,0.8095238095238095,0.14666666666666667,0.28444444444444444,0.35555555555555557,0.49777777777777776,0.6844444444444444,0.8533333333333334,0.5621301775147929,0.7455621301775148,0.9112426035502958,0.006840390572324395,0.005268439278006553,0.011218205932527781,0.140125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80,15680,0.8344888888888888,-1.1925471820831293,0.40444444444444444,0,189,0.47619047619047616,0.12169312169312169,0.0,0.07936507936507936,0.0,0.8311111111111111,0.9171597633136095,0.5978835978835979,0.19576719576719576,0.20634920634920634,10.0,0.042328042328042326,0.050873015873015875,120.60521125793434,0.003316606271221012,0.7462364110247276,0.9953509012886753,0.010582010582010581,0.7049180327868853,0.14666666666666667,0.24,0.3377777777777778,0.49333333333333335,0.6355555555555555,0.7644444444444445,0.621301775147929,0.7337278106508875,0.8698224852071006,0.006449224147945643,0.005099773081019521,0.009638936584815383,0.13999999999999999,-64.82276548047066,0.03822222222222223,0.0,108.3,0.0,1.0,0.07551496549510511,0.0,0.9236785828919916,0.0,0.0032782515991471215,0.23111111111111113,0.2733727810650888,0.9991935483870968,0.0008064516129032258,0.0,100.6,0.8731955430222161,0.007118518518518517,95.71395695686324,0.0003562289074949337,0.08015150418636008,0.27367423907173977,0.0,0.1,0.03822222222222223,0.03936507936507937,nan,0.23111111111111113,0.23492063492063492,nan,0.2733727810650888,0.2764158918005072,nan,-58.40167572262286,0.04133333333333333,0.0,103.6,0.0,1.0,0.0854800043625625,0.0,0.9125635541461122,0.0,0.004143763213530655,0.23777777777777778,0.2781065088757396,0.9980435585086749,0.001956441491325212,0.0,95.1,0.8607217222054431,0.008066666666666666,91.57214973926536,0.0004198316841372727,0.09446212893088636,0.28178711981365134,0.0,0.2,0.04133333333333333,0.04,nan,0.23777777777777778,0.23703703703703702,nan,0.2781065088757396,0.2781065088757397,nan,0.4045412228796844
81,15830,0.8329055555555556,-1.6777368664741514,0.3244444444444444,0,150,0.48,0.13333333333333333,0.013333333333333334,0.06666666666666667,0.0,0.7555555555555555,0.8284023668639053,0.6266666666666667,0.18666666666666668,0.18666666666666668,12.0,0.08,0.05333333333333332,100.26416063308703,0.0031915691307787247,0.718103054425213,0.9941421356237311,0.0,0.7333333333333333,0.1511111111111111,0.21777777777777776,0.3244444444444444,0.5377777777777778,0.5822222222222222,0.7555555555555555,0.6390532544378699,0.6745562130177515,0.8284023668639053,0.007346284203231334,0.005562094785273075,0.012755599757656454,0.139875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82,16007,0.8310372222222222,-0.700894083976743,0.40444444444444444,0,177,0.5084745762711864,0.0903954802259887,0.011299435028248588,0.1016949152542373,0.0,0.8488888888888889,0.9467455621301775,0.6101694915254238,0.2033898305084746,0.1864406779661017,7.0,0.02824858757062147,0.049999999999999996,110.17994365692111,0.0036304248007742873,0.8168455801742146,0.9966904721038029,0.0,0.78,0.14222222222222222,0.28,0.3511111111111111,0.5155555555555555,0.8222222222222222,0.8444444444444444,0.6390532544378699,0.9467455621301775,0.9467455621301775,0.007214548019692302,0.005459332140162587,0.01255968390032649,0.13974999999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83,16149,0.8295383333333334,-3.8246543383598315,0.23555555555555555,0,142,0.36619718309859156,0.22535211267605634,0.0,0.09154929577464789,0.0,0.6444444444444445,0.7159763313609467,0.5915492957746479,0.2535211267605634,0.15492957746478872,26.0,0.2535211267605634,0.038518518518518514,100.45385084152217,0.002300669503210148,0.5176506382222833,1.0,0.014084507042253521,0.5333333333333333,0.14666666666666667,0.2088888888888889,nan,0.5022222222222222,0.6444444444444445,nan,0.6094674556213018,0.7159763313609467,nan,0.007087909756228328,0.005131273390725255,0.01401351005770266,0.139625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84,16346,0.827458888888889,-2.1188066658973694,0.3422222222222222,0,197,0.38578680203045684,0.2131979695431472,0.0,0.1218274111675127,0.0,0.6666666666666666,0.6923076923076923,0.5989847715736041,0.19289340101522842,0.20812182741116753,42.0,0.3197969543147208,0.04222222222222222,120.30292062759356,0.0028077271608674694,0.6317386111951806,0.9322001747432969,0.015228426395939087,0.509090909090909,0.15555555555555556,0.28888888888888886,0.3377777777777778,0.6044444444444445,0.6666666666666666,0.6666666666666666,0.6568047337278107,0.6923076923076923,0.6923076923076923,0.006851498503237963,0.005338183045387268,0.010848138341680169,0.13949999999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85,16536,0.8254533333333334,-1.9966931257247906,0.43555555555555553,0,190,0.5105263157894737,0.05263157894736842,0.021052631578947368,0.13157894736842105,0.0,1.0,1.0,0.5842105263157895,0.21578947368421053,0.2,22.0,0.08947368421052632,0.05537037037037036,120.49231548309298,0.0035779137398318397,0.8050305914621639,0.9825357803993408,0.03684210526315789,0.8518518518518519,0.1288888888888889,0.26222222222222225,0.4,0.4666666666666667,0.6488888888888888,1.0,0.47928994082840237,0.6863905325443787,1.0,0.006504712253808975,0.0055270522832870485,0.007014600466936827,0.139375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86,16786,0.8228144444444445,-1.5136494739055661,0.49333333333333335,0,250,0.44,0.128,0.0,0.148,0.0,0.8711111111111111,0.9467455621301775,0.568,0.224,0.208,15.0,0.144,0.04888888888888889,150.51094737052935,0.00324819488170078,0.7308438483826755,0.9895893649019942,0.02,0.7183098591549296,0.1688888888888889,0.28444444444444444,0.4,0.6222222222222222,0.6844444444444444,0.8711111111111111,0.6804733727810651,0.7337278106508875,0.9467455621301775,0.0071988558862358335,0.00553455064073205,0.011951923416927458,0.13924999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87,17019,0.8203550000000001,-2.011682984828947,0.49333333333333335,0,233,0.4721030042918455,0.12446351931330472,0.017167381974248927,0.13733905579399142,0.0,0.9555555555555556,1.0,0.6137339055793991,0.21888412017167383,0.16738197424892703,27.0,0.14163090128755365,0.048888888888888885,150.0350760459901,0.003258497291253615,0.7331618905320634,0.9829127105968164,0.030042918454935622,0.7017543859649122,0.1511111111111111,0.28888888888888886,0.4088888888888889,0.6888888888888889,0.9466666666666667,0.9466666666666667,0.727810650887574,1.0,1.0,0.006803632713854313,0.005630805715918541,0.0084300234913826,0.139125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88,17214,0.8182966666666667,-0.5915727317333219,0.4222222222222222,0,195,0.48205128205128206,0.13846153846153847,0.0,0.1076923076923077,0.0,0.8488888888888889,0.9112426035502958,0.6205128205128205,0.21025641025641026,0.16923076923076924,15.0,0.08717948717948718,0.05236111111111111,120.20545458793605,0.003475530949988242,0.7819944637473543,0.9911590814458405,0.010256410256410256,0.6538461538461539,0.14222222222222222,0.28888888888888886,0.37333333333333335,0.5511111111111111,0.8355555555555556,0.8488888888888889,0.6094674556213018,0.9112426035502958,0.9112426035502958,0.007096943724900484,0.00574018144980073,0.009760878421366215,0.13899999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89,17367,0.8166816666666666,-1.1088442769050602,0.36444444444444446,0,153,0.5294117647058824,0.08496732026143791,0.0,0.11764705882352941,0.0,0.9511111111111111,1.0,0.6143790849673203,0.20261437908496732,0.1830065359477124,8.0,0.0196078431372549,0.06074074074074075,100.10327882766704,0.0035962857981880754,0.8091643045923169,0.9780225362079213,0.006535947712418301,0.8292682926829268,0.13777777777777778,0.26666666666666666,0.35555555555555557,0.5422222222222223,0.8222222222222222,0.9333333333333333,0.6272189349112426,0.893491124260355,0.9822485207100592,0.007058316143229604,0.005924146389588714,0.00816683960147202,0.138875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90,17462,0.8156788888888888,-0.7767625701427461,0.28888888888888886,0,95,0.6736842105263158,0.031578947368421054,0.0,0.021052631578947368,0.010526315789473684,0.7822222222222223,0.863905325443787,0.7052631578947368,0.1368421052631579,0.15789473684210525,2.0,0.0,0.07472222222222222,70.25488162040706,0.004048749893015568,0.9109687259285026,0.9813860067986961,0.0,1.0,0.15555555555555556,nan,nan,0.5377777777777778,nan,nan,0.5976331360946746,nan,nan,0.00662035308778286,0.0053032456897199156,0.009492666041478515,0.13874999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91,17678,0.8133988888888889,-2.2767186486721025,0.39111111111111113,0,216,0.4027777777777778,0.12962962962962962,0.0,0.1712962962962963,0.004629629629629629,0.8133333333333334,0.8461538461538461,0.5324074074074074,0.20833333333333334,0.25925925925925924,17.0,0.1388888888888889,0.04546296296296297,126.9592252254482,0.0030455972457302124,0.6852593802892977,0.9905080901310457,0.009259259259259259,0.71875,0.14222222222222222,0.19555555555555557,0.28,0.5155555555555555,0.5333333333333333,0.5866666666666667,0.6094674556213018,0.621301775147929,0.621301775147929,0.006762941787019372,0.005441568000242114,0.009532002499327064,0.138625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92,17827,0.8118261111111111,-2.1820465619564047,0.3244444444444444,0,149,0.48322147651006714,0.087248322147651,0.0,0.12751677852348994,0.0,0.8666666666666667,0.9585798816568047,0.5704697986577181,0.19463087248322147,0.2348993288590604,12.0,0.087248322147651,0.053518518518518514,100.79091963767979,0.003174889178016497,0.7143500650537118,0.9980342736992386,0.006711409395973154,0.7333333333333333,0.17333333333333334,0.26222222222222225,nan,0.7066666666666667,0.8088888888888889,nan,0.8165680473372781,0.8994082840236687,nan,0.0076782259624451395,0.006176027748733759,0.010846195602789521,0.13849999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
