episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,mean_loss,mean_q_loss,mean_aux_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
108,16240,0.8375933168724281,-35.417500000000004,0.12,0,152,0.17105263157894737,0.03289473684210526,0.5131578947368421,0.07236842105263158,0.0,0.7171052631578947,0.125,0.15789473684210525,96.0,0.6578947368421053,0.016507936507936506,0.006578947368421052,0.3125,0.1111111111111111,0.1111111111111111,0.12,0.006882452592253685,0.005519451526924968,0.00998535524122417,0.13649999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
109,16337,0.837261966255144,-8.491469236850739,0.17333333333333334,0,97,0.3917525773195876,0.0,0.24742268041237114,0.10309278350515463,0.010309278350515464,0.6391752577319587,0.14432989690721648,0.21649484536082475,19.0,0.27835051546391754,0.04252525252525253,0.010309278350515464,0.56,0.1511111111111111,nan,nan,0.006392805092036724,0.005036526592448354,0.009945213887840509,0.136375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
110,16494,0.8676814666666667,-12.104584151268009,0.28444444444444444,0,157,0.4012738853503185,0.012738853503184714,0.29936305732484075,0.05732484076433121,0.0,0.7133757961783439,0.12101910828025478,0.16560509554140126,34.0,0.2929936305732484,0.04,0.0,0.6388888888888888,0.15555555555555556,0.24888888888888888,0.28444444444444444,0.007314493088051677,0.005959875020198524,0.00994214997626841,0.13624999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
111,16643,0.8601618155555555,-21.68294142150879,0.11555555555555555,0,149,0.16778523489932887,0.026845637583892617,0.46308724832214765,0.0738255033557047,0.0,0.6577181208053692,0.174496644295302,0.16778523489932887,100.0,0.6845637583892618,0.018549382716049383,0.0,0.25,0.1111111111111111,0.1111111111111111,nan,0.007715277932584285,0.006092241033911705,0.011923136049881577,0.136125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
112,16810,0.8325502633744856,-24.316935142517092,0.21333333333333335,0,167,0.281437125748503,0.029940119760479042,0.4251497005988024,0.0718562874251497,0.0,0.7365269461077845,0.11377245508982035,0.1497005988023952,91.0,0.5329341317365269,0.030140056022408965,0.017964071856287425,0.46875,0.13333333333333333,0.2088888888888889,0.2088888888888889,0.009189920965582132,0.00783307165838778,0.009976832335814834,0.13599999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
113,16961,0.8603544333333333,-24.4336982345581,0.21777777777777776,0,151,0.31788079470198677,0.013245033112582781,0.39072847682119205,0.06622516556291391,0.0,0.7218543046357616,0.12582781456953643,0.152317880794702,67.0,0.4900662251655629,0.030476190476190473,0.0,0.40625,0.17333333333333334,0.21777777777777776,0.21777777777777776,0.007246016804128885,0.005772258038632572,0.010846431041136384,0.135875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
114,17100,0.851268,-4.790488590478899,0.3244444444444444,0,139,0.5179856115107914,0.02877697841726619,0.15827338129496402,0.050359712230215826,0.0,0.7050359712230215,0.1366906474820144,0.15827338129496402,18.0,0.18705035971223022,0.053915343915343916,0.0,0.7058823529411765,0.13777777777777778,0.25333333333333335,nan,0.006625549495220184,0.005310194543562829,0.009689538925886153,0.13575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
115,17253,0.8615926,-11.120229413032535,0.3288888888888889,0,153,0.477124183006536,0.0196078431372549,0.20261437908496732,0.0784313725490196,0.0,0.6993464052287581,0.1568627450980392,0.1437908496732026,45.0,0.26143790849673204,0.04634920634920635,0.013071895424836602,0.7647058823529411,0.1511111111111111,0.3111111111111111,0.3288888888888889,0.007138808257877827,0.006047560460865497,0.008046066109091043,0.135625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
116,17381,0.8165338888888889,-1.9792930531501765,0.35555555555555557,0,128,0.6171875,0.0390625,0.0546875,0.0390625,0.0,0.7109375,0.1015625,0.1875,8.0,0.0234375,0.058518518518518525,0.0,0.875,0.15555555555555556,0.28444444444444444,nan,0.006276882207021117,0.005013944720849395,0.009320572903379797,0.1355,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
117,17584,0.8589372444444444,-8.843880918025976,0.36444444444444446,0,203,0.39901477832512317,0.034482758620689655,0.18719211822660098,0.10344827586206896,0.0,0.6206896551724138,0.1724137931034483,0.20689655172413793,30.0,0.22167487684729065,0.04,0.0049261083743842365,0.6607142857142857,0.1111111111111111,0.2,0.3377777777777778,0.006699985358864069,0.005688743107020855,0.007469934737309813,0.135375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
118,17732,0.8219794765432099,-7.487736940145494,0.3377777777777778,0,148,0.5067567567567568,0.02702702702702703,0.16216216216216217,0.10135135135135136,0.0,0.6959459459459459,0.13513513513513514,0.16891891891891891,23.0,0.14189189189189189,0.056135265700483085,0.013513513513513514,0.6333333333333333,0.16444444444444445,0.26222222222222225,nan,0.0061582565074786546,0.00499562663026154,0.008596154581755399,0.13525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
119,17890,0.8173158600823045,-39.69599715566637,0.12,0,158,0.16455696202531644,0.02531645569620253,0.47468354430379744,0.12658227848101267,0.0,0.6645569620253164,0.16455696202531644,0.17088607594936708,110.0,0.6772151898734177,0.019206349206349206,0.02531645569620253,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.005534102255478501,0.0045574706513434645,0.0072276166174560785,0.135125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
120,18099,0.808955,-2.399543557643891,0.4622222222222222,0,209,0.49282296650717705,0.0430622009569378,0.10047846889952153,0.09090909090909091,0.0,0.6363636363636364,0.19617224880382775,0.1674641148325359,10.0,0.07655502392344497,0.05525377229080933,0.0,0.7719298245614035,0.1111111111111111,0.21333333333333335,0.3333333333333333,0.006043637776747346,0.0048733587143942715,0.008668733714148402,0.135,-2.1762093080043794,0.31999999999999995,0.0,154.0,0.0,1.0,0.4616647743947655,0.38674784027147885,0.0,0.025954472248400813,0.0,0.8484126146662444,0.08040877472501506,0.07117861060874063,34.6,0.336776819269188,0.048054773929773933,0.0,0.4883126398772852,0.14933333333333335,0.2404444444444444,0.31377777777777777,-2.0060826138973242,0.3506666666666667,0.0,152.4,0.0,1.0,0.5110256885958774,0.3268171599627233,0.0005681818181818182,0.030438408968602747,0.0,0.8384110303767824,0.0768984819121476,0.08469048771106999,28.5,0.28743334919013314,0.0550750307305863,0.0,0.528326468927492,0.15866666666666665,0.2644444444444444,0.37777777777777777,0.6087832285227416
121,18247,0.8536185111111112,-29.673680297374727,0.18222222222222223,0,148,0.2702702702702703,0.0,0.4189189189189189,0.12162162162162163,0.006756756756756757,0.6891891891891891,0.13513513513513514,0.17567567567567569,65.0,0.527027027027027,0.02962962962962963,0.013513513513513514,0.5,0.12444444444444444,0.18222222222222223,nan,0.006484991312026978,0.005481438105925917,0.007440617214888335,0.134875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
122,18338,0.8567598444444444,-6.369427521228791,0.18666666666666668,0,91,0.45054945054945056,0.02197802197802198,0.1978021978021978,0.07692307692307693,0.01098901098901099,0.6703296703296703,0.15384615384615385,0.17582417582417584,15.0,0.1978021978021978,0.04618055555555556,0.0,0.7272727272727273,0.1511111111111111,nan,nan,0.00519318338483572,0.004100186470896006,0.008111294824630022,0.13475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
123,18576,0.8588224,-12.581791714191436,0.39555555555555555,0,238,0.3697478991596639,0.04201680672268908,0.2689075630252101,0.08823529411764706,0.0,0.680672268907563,0.1638655462184874,0.15546218487394958,40.0,0.2857142857142857,0.03911111111111111,0.02100840336134454,0.6296296296296297,0.16444444444444445,0.25333333333333335,0.36,0.006108828028663993,0.005210270406678319,0.006674522487446666,0.134625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
124,18713,0.8498801555555556,-11.126454681873323,0.24888888888888888,0,137,0.40145985401459855,0.043795620437956206,0.26277372262773724,0.10218978102189781,0.0,0.708029197080292,0.145985401459854,0.145985401459854,33.0,0.38686131386861317,0.04074074074074074,0.0,0.5384615384615384,0.08,0.22666666666666666,nan,0.007816393254324793,0.006803707010112703,0.007529267109930515,0.1345,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
125,18899,0.8380736790946502,-25.48239328050612,0.2,0,186,0.23655913978494625,0.043010752688172046,0.3279569892473118,0.15591397849462366,0.0,0.6075268817204301,0.1935483870967742,0.1989247311827957,76.0,0.5591397849462365,0.024444444444444446,0.016129032258064516,0.3953488372093023,0.08444444444444445,0.08888888888888889,0.13333333333333333,0.00614581611007452,0.005014561885036528,0.008418635744601489,0.134375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
126,19069,0.8470242444444445,-31.028007778406142,0.20444444444444446,0,170,0.2647058823529412,0.023529411764705882,0.38823529411764707,0.10588235294117647,0.0,0.6764705882352942,0.15294117647058825,0.17058823529411765,98.0,0.5470588235294118,0.028571428571428574,0.011764705882352941,0.4864864864864865,0.16,0.20444444444444446,0.20444444444444446,0.006026864051818848,0.004988013277761638,0.007738181203603744,0.13424999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
127,19194,0.7973966666666666,-1.6742484693527215,0.35555555555555557,0,125,0.632,0.048,0.008,0.024,0.0,0.688,0.2,0.112,3.0,0.0,0.07022222222222223,0.0,0.8611111111111112,0.16,0.28444444444444444,nan,0.005838362919166684,0.004828715557232499,0.007527660205960273,0.134125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
128,19302,0.82327152345679,-2.3702021322250353,0.25333333333333335,0,108,0.5185185185185185,0.027777777777777776,0.1111111111111111,0.06481481481481481,0.009259259259259259,0.6574074074074074,0.12962962962962962,0.21296296296296297,10.0,0.05555555555555555,0.04977777777777778,0.009259259259259259,0.896551724137931,0.15555555555555556,0.25333333333333335,nan,0.005698038265109062,0.004739948990754783,0.007149919494986534,0.134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
129,19470,0.8266048271604938,-4.895386437416078,0.3466666666666667,0,168,0.4583333333333333,0.05952380952380952,0.15476190476190477,0.05952380952380952,0.0,0.6726190476190477,0.1488095238095238,0.17857142857142858,18.0,0.15476190476190477,0.0491358024691358,0.0,0.7111111111111111,0.14666666666666667,0.25333333333333335,0.3422222222222222,0.00717071583494544,0.006291315541602671,0.0065688164439052345,0.133875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
130,19610,0.7930055555555555,-4.931929036140444,0.29333333333333333,0,140,0.4642857142857143,0.02142857142857143,0.12857142857142856,0.11428571428571428,0.007142857142857143,0.6142857142857143,0.16428571428571428,0.22142857142857142,23.0,0.12857142857142856,0.05407407407407407,0.007142857142857143,0.7894736842105263,0.11555555555555555,0.18222222222222223,nan,0.007828875025734306,0.007008200837299227,0.006135881971567869,0.13374999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
131,19765,0.7997146666666667,-14.465948735237113,0.17333333333333334,0,155,0.24516129032258063,0.03870967741935484,0.34838709677419355,0.09032258064516129,0.0,0.632258064516129,0.18064516129032257,0.1870967741935484,76.0,0.5419354838709678,0.029206349206349208,0.0,0.27906976744186046,0.10666666666666667,0.1111111111111111,0.16444444444444445,0.00738954795524478,0.006310626235790551,0.008074250258505344,0.133625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
132,19911,0.8117484597530864,-1.7578451492786415,0.35555555555555557,0,146,0.541095890410959,0.07534246575342465,0.08904109589041095,0.03424657534246575,0.0,0.7054794520547946,0.1232876712328767,0.17123287671232876,9.0,0.0273972602739726,0.059365079365079364,0.0,0.7368421052631579,0.10666666666666667,0.24444444444444444,nan,0.005345241026952862,0.0044113773386925455,0.006995234033092856,0.1335,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
133,20114,0.8234172902057613,-7.022440362453469,0.4,0,203,0.43842364532019706,0.034482758620689655,0.1625615763546798,0.054187192118226604,0.0,0.6354679802955665,0.2019704433497537,0.1625615763546798,20.0,0.15270935960591134,0.04395061728395062,0.0,0.6031746031746031,0.12,0.17333333333333334,0.32,0.006007539131678641,0.004846898652613163,0.008702084235846997,0.133375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
134,20297,0.7857538888888889,-1.2750119810104352,0.4666666666666667,0,183,0.5683060109289617,0.03825136612021858,0.07103825136612021,0.08196721311475409,0.0,0.6775956284153005,0.1366120218579235,0.18579234972677597,12.0,0.0546448087431694,0.0625,0.00546448087431694,0.7954545454545454,0.16,0.3288888888888889,0.4,0.007111705630086363,0.006232992466539145,0.00659447000361979,0.13324999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
135,20499,0.7855450296296297,-4.324061569690705,0.41333333333333333,0,202,0.45544554455445546,0.054455445544554455,0.11386138613861387,0.11386138613861387,0.0,0.6237623762376238,0.1485148514851485,0.22772277227722773,29.0,0.1485148514851485,0.05111111111111107,0.0,0.6792452830188679,0.16,0.28,0.36,0.005991722946055234,0.005054966220632196,0.007036669901572168,0.133125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
136,20654,0.8343090222222223,-9.47797276353836,0.25333333333333335,0,155,0.36129032258064514,0.05161290322580645,0.27741935483870966,0.0967741935483871,0.0,0.6903225806451613,0.12258064516129032,0.1870967741935484,47.0,0.3161290322580645,0.035555555555555556,0.01935483870967742,0.59375,0.1511111111111111,0.24,0.25333333333333335,0.006171365780755877,0.005174692347645759,0.00749378502368927,0.133,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
137,20828,0.8329131555555556,-20.032066440582273,0.25333333333333335,0,174,0.3218390804597701,0.011494252873563218,0.3563218390804598,0.10344827586206896,0.0,0.6896551724137931,0.14367816091954022,0.16666666666666666,67.0,0.40804597701149425,0.035555555555555556,0.011494252873563218,0.4166666666666667,0.14666666666666667,0.24444444444444444,0.25333333333333335,0.005292298435233533,0.004412014968693256,0.006624898966401815,0.132875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
138,20964,0.7787133333333334,-1.6389201805591578,0.39555555555555555,0,136,0.6470588235294118,0.007352941176470588,0.09558823529411764,0.014705882352941176,0.007352941176470588,0.75,0.1323529411764706,0.11764705882352941,12.0,0.051470588235294115,0.07178451178451178,0.0,0.84375,0.16,0.32,nan,0.0052863987628370525,0.004339849785901606,0.00713031217455864,0.13275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
139,21171,0.8301615333333334,-12.309544346094132,0.4177777777777778,0,207,0.4492753623188406,0.024154589371980676,0.178743961352657,0.0966183574879227,0.0,0.6521739130434783,0.18357487922705315,0.1642512077294686,53.0,0.27053140096618356,0.045925925925925926,0.00966183574879227,0.6730769230769231,0.1288888888888889,0.26222222222222225,0.4088888888888889,0.005619545676745474,0.004767456045374274,0.006424804730340838,0.132625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
140,21376,0.8285169777777778,-4.414161594867707,0.4444444444444444,0,205,0.48292682926829267,0.04390243902439024,0.14634146341463414,0.04878048780487805,0.0,0.6731707317073171,0.13170731707317074,0.1951219512195122,18.0,0.11219512195121951,0.048888888888888885,0.0,0.7192982456140351,0.14222222222222222,0.24888888888888888,0.3377777777777778,0.006175271351821721,0.0052345923613756895,0.007099463976919651,0.1325,-2.752038457894325,0.31866666666666665,0.0,159.3,0.0,1.0,0.4509269615123368,0.38085264149700115,0.0,0.0417868503707854,0.0,0.831779603009338,0.10079207096013469,0.0674283260305273,40.5,0.3614470890957478,0.047343982641789656,0.0,0.4114037194614661,0.16177777777777777,0.24844444444444447,0.3034920634920635,-2.4366028961658475,0.3208888888888889,0.0,143.6,0.0,1.0,0.4954354738654695,0.36199292927323073,0.0,0.03188798096050126,0.0,0.8574284031387001,0.10247102862284363,0.04010056823845624,42.2,0.34355233587530776,0.05305366362033028,0.0,0.5260078225867699,0.17377777777777778,0.27111111111111114,0.3703703703703704,0.5961209726916253
141,21534,0.7882206424691358,-7.995880317687988,0.31555555555555553,0,158,0.4430379746835443,0.012658227848101266,0.18354430379746836,0.0759493670886076,0.0,0.6392405063291139,0.15822784810126583,0.20253164556962025,30.0,0.20253164556962025,0.04579365079365078,0.0,0.5777777777777777,0.12444444444444444,0.28444444444444444,0.3111111111111111,0.00603230509441346,0.005196228669956326,0.006315969582647085,0.132375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
142,21698,0.7755462444444444,-8.171918121099472,0.4,0,164,0.5426829268292683,0.012195121951219513,0.18292682926829268,0.054878048780487805,0.0,0.7378048780487805,0.11585365853658537,0.14634146341463414,30.0,0.15853658536585366,0.06000000000000001,0.0,0.7647058823529411,0.17777777777777778,0.3022222222222222,0.3688888888888889,0.006128494581207633,0.005246295337565243,0.006670693261548876,0.13225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
143,21830,0.8248748888888889,-21.86507791900635,0.2088888888888889,0,132,0.3484848484848485,0.030303030303030304,0.2803030303030303,0.14393939393939395,0.0,0.6590909090909091,0.13636363636363635,0.20454545454545456,65.0,0.4696969696969697,0.034074074074074076,0.0,0.5384615384615384,0.17777777777777778,0.2088888888888889,nan,0.005933792516589165,0.005156082985922694,0.005886164610274136,0.132125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
144,21971,0.8181777688888889,-4.663493890047079,0.29333333333333333,0,141,0.46099290780141844,0.0851063829787234,0.16312056737588654,0.06382978723404255,0.0,0.7092198581560284,0.15602836879432624,0.1347517730496454,18.0,0.1773049645390071,0.04939814814814814,0.0,0.59375,0.09777777777777778,0.20444444444444446,nan,0.006509470101445913,0.00554522629827261,0.007304877415299416,0.132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
145,22137,0.7663316666666666,-2.3750701448917377,0.4222222222222222,0,166,0.5662650602409639,0.030120481927710843,0.10843373493975904,0.024096385542168676,0.0,0.7048192771084337,0.12650602409638553,0.1686746987951807,8.0,0.024096385542168676,0.06253968253968255,0.0,0.8409090909090909,0.13777777777777778,0.26666666666666666,0.38666666666666666,0.005772362044081092,0.004697246267460287,0.008152537140995264,0.131875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
