episode,global_step,epsilon,reward,coverage,final_health,length,mean_loss,mean_q_loss,mean_aux_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_soft_score
912,183881,0.05,0.5349957494735702,0.6222222222222222,0,223,0.003573984419927001,0.0033444156870245934,0.004591374681331218,0.05,nan,nan,nan,nan,nan,nan,nan
913,184106,0.05,0.24624126744269792,0.5866666666666667,0,225,0.0027391069801524282,0.0025182173354551195,0.0044177935225889085,0.05,nan,nan,nan,nan,nan,nan,nan
914,184273,0.05,-0.8886243934631346,0.36444444444444446,0,167,0.003229694138281047,0.002980169141665101,0.004990499303676188,0.05,nan,nan,nan,nan,nan,nan,nan
915,184460,0.05,0.15259504199027796,0.5155555555555555,0,187,0.00424736961722374,0.004001975222490728,0.004907888569869101,0.05,nan,nan,nan,nan,nan,nan,nan
916,184615,0.05,0.5868083577156071,0.4444444444444444,0,155,0.0029904347844421863,0.002707682899199426,0.0056550377397798,0.05,nan,nan,nan,nan,nan,nan,nan
917,184796,0.05,0.8850945158004768,0.5422222222222223,0,181,0.003688347828574479,0.0034911152673885227,0.003944651479832828,0.05,nan,nan,nan,nan,nan,nan,nan
918,185017,0.05,0.9230970945358237,0.6488888888888888,0,221,0.00365799437277019,0.0034457156201824547,0.0042455750051885845,0.05,nan,nan,nan,nan,nan,nan,nan
919,185212,0.05,1.68977599191665,0.5911111111111111,0,195,0.003011787636205554,0.002798795374110341,0.004259844915941358,0.05,nan,nan,nan,nan,nan,nan,nan
920,185413,0.05,-0.366288174152378,0.49333333333333335,0,201,0.003067294671200216,0.00285027923528105,0.0043403083924204115,0.05,1.219492422270769,0.5773333333333333,0.0,200.5,0.0,1.0,0.626113030224164
921,185647,0.05,-0.20656934928893955,0.5688888888888889,0,234,0.0032751583261415363,0.0030792567995376885,0.003918031230568886,0.05,nan,nan,nan,nan,nan,nan,nan
922,185897,0.05,-1.2543612017631536,0.4444444444444444,1,250,0.0033881569979712367,0.0031816013972274957,0.004131110850721598,0.05,nan,nan,nan,nan,nan,nan,nan
923,186089,0.05,1.0616989800930001,0.5777777777777777,0,192,0.0034074631286785005,0.003182538237888366,0.004498497676104307,0.05,nan,nan,nan,nan,nan,nan,nan
924,186339,0.05,0.7349566516876181,0.5822222222222222,1,250,0.003968656295910478,0.0037689992226660252,0.003993142256513238,0.05,nan,nan,nan,nan,nan,nan,nan
925,186534,0.05,1.1355844011306693,0.5777777777777777,0,195,0.00319303716532886,0.0029139973572455346,0.00558079588226974,0.05,nan,nan,nan,nan,nan,nan,nan
926,186715,0.05,0.07828222107887206,0.4666666666666667,0,181,0.0037340670824050903,0.0035582836251705887,0.003515669272746891,0.05,nan,nan,nan,nan,nan,nan,nan
927,186926,0.05,0.8473382918834618,0.5422222222222223,0,211,0.003688248689286411,0.003461079904809594,0.004543376353103668,0.05,nan,nan,nan,nan,nan,nan,nan
928,187100,0.05,1.8211966834068225,0.5377777777777778,0,174,0.0031562179792672396,0.00293251023394987,0.004474154999479651,0.05,nan,nan,nan,nan,nan,nan,nan
929,187324,0.05,-1.9024915328025815,0.49333333333333335,0,224,0.0035004946403205395,0.0032310227397829294,0.005389438371639699,0.05,nan,nan,nan,nan,nan,nan,nan
930,187544,0.05,2.8222882254123567,0.7155555555555555,0,220,0.003822094923816621,0.003554635331965983,0.005349191790446639,0.05,nan,nan,nan,nan,nan,nan,nan
931,187794,0.05,-0.008734695196150777,0.49777777777777776,1,250,0.0035964936250820756,0.003388288361020386,0.004164104629307985,0.05,nan,nan,nan,nan,nan,nan,nan
932,188000,0.05,0.9517281794547992,0.5733333333333334,0,206,0.0031876704888418317,0.0029771001660265028,0.004211406549438834,0.05,nan,nan,nan,nan,nan,nan,nan
933,188219,0.05,1.5300901403427014,0.6133333333333333,0,219,0.0036162693053483964,0.003449563798494637,0.0033341102884151042,0.05,nan,nan,nan,nan,nan,nan,nan
934,188378,0.05,0.7904515275955208,0.48,0,159,0.0030207610921934246,0.0028323256643489002,0.003768708440475166,0.05,nan,nan,nan,nan,nan,nan,nan
935,188560,0.05,0.044235559463500884,0.5288888888888889,0,182,0.0031563234282657505,0.0029435894917696714,0.004254679149016738,0.05,nan,nan,nan,nan,nan,nan,nan
936,188759,0.05,-0.13087629508972176,0.5333333333333333,0,199,0.003825478442013264,0.003623723331838846,0.004035102389752865,0.05,nan,nan,nan,nan,nan,nan,nan
937,188961,0.05,0.8581515460014284,0.6533333333333333,0,202,0.003794574271887541,0.003564829449169338,0.004594896803610027,0.05,nan,nan,nan,nan,nan,nan,nan
938,189162,0.05,1.7055888369083338,0.6044444444444445,0,201,0.0038224582793191077,0.0036104698898270725,0.004239767917897552,0.05,nan,nan,nan,nan,nan,nan,nan
939,189357,0.05,0.7832315683364806,0.5288888888888889,0,195,0.0032558807637542487,0.0029823970282450317,0.005469674896448851,0.05,nan,nan,nan,nan,nan,nan,nan
940,189586,0.05,0.32859602022170553,0.5911111111111111,0,229,0.0035502999788150193,0.0032796023180708287,0.005413953866809607,0.05,0.6636595285415611,0.5173333333333334,0.0,188.8,0.0,1.0,0.5438797144749958
941,189802,0.05,1.2878690946102043,0.6,0,216,0.0038854591781273483,0.0036212286679074166,0.0052846101578325035,0.05,nan,nan,nan,nan,nan,nan,nan
942,190009,0.05,1.713868978261937,0.6088888888888889,0,207,0.003903509583324194,0.0036529804347082973,0.005010583251714706,0.05,nan,nan,nan,nan,nan,nan,nan
943,190177,0.05,1.2063856778144788,0.5244444444444445,0,168,0.004178838152438402,0.003904892667196691,0.00547891054302454,0.05,nan,nan,nan,nan,nan,nan,nan
944,190400,0.05,0.35072594451904027,0.5555555555555556,0,223,0.0031854902161285283,0.0029468082124367357,0.004773639491759241,0.05,nan,nan,nan,nan,nan,nan,nan
945,190619,0.05,-0.19114625406265184,0.5066666666666667,0,219,0.0036052970681339502,0.0033774487441405655,0.004556965839583427,0.05,nan,nan,nan,nan,nan,nan,nan
946,190837,0.05,0.3018788213729817,0.5288888888888889,0,218,0.003498217603191733,0.003282451699487865,0.004315318050794303,0.05,nan,nan,nan,nan,nan,nan,nan
947,191037,0.05,-0.18517158126830902,0.5022222222222222,0,200,0.003928118571639061,0.003748203534632921,0.0035983002511784435,0.05,nan,nan,nan,nan,nan,nan,nan
948,191253,0.05,1.9466274521350795,0.68,0,216,0.0032590718008577825,0.003002120298333466,0.005139030609279871,0.05,nan,nan,nan,nan,nan,nan,nan
949,191472,0.05,-2.0903708834648143,0.41333333333333333,0,219,0.0033197828568518164,0.0031338868662714957,0.0037179204635322096,0.05,nan,nan,nan,nan,nan,nan,nan
950,191667,0.05,0.8535754604339576,0.52,0,195,0.0036148556042462586,0.003459088411182165,0.0031153448042459788,0.05,nan,nan,nan,nan,nan,nan,nan
951,191864,0.05,1.2116950793266252,0.5777777777777777,0,197,0.004655969492159784,0.004402442206628621,0.005070546548813582,0.05,nan,nan,nan,nan,nan,nan,nan
952,192032,0.05,1.006008834123609,0.5022222222222222,0,168,0.003224508697167039,0.0030128997284919025,0.004232179024256766,0.05,nan,nan,nan,nan,nan,nan,nan
953,192224,0.05,2.329820294857015,0.6222222222222222,0,192,0.003398913098499179,0.0031933278311043977,0.004111705371178687,0.05,nan,nan,nan,nan,nan,nan,nan
954,192431,0.05,-1.1565979449748998,0.4444444444444444,0,207,0.0039679073728621,0.003730082930997014,0.004756488231942057,0.05,nan,nan,nan,nan,nan,nan,nan
955,192670,0.05,0.4264811248779192,0.5911111111111111,0,239,0.003663505194708705,0.0034194245003163815,0.004881613492034376,0.05,nan,nan,nan,nan,nan,nan,nan
956,192898,0.05,1.5917284398078873,0.64,0,228,0.003344649216160178,0.003133169305510819,0.004229598632082343,0.05,nan,nan,nan,nan,nan,nan,nan
957,193093,0.05,-0.2976528477668787,0.49777777777777776,0,195,0.0038623559987172483,0.00367671144194901,0.0037128909025341272,0.05,nan,nan,nan,nan,nan,nan,nan
958,193335,0.05,1.2809509434699915,0.6311111111111111,0,242,0.003686766722239554,0.003408462507650256,0.005566083220764994,0.05,nan,nan,nan,nan,nan,nan,nan
959,193524,0.05,-0.21338942360877966,0.5422222222222223,0,189,0.003773342631757259,0.0035844588186591864,0.003777676075696945,0.05,nan,nan,nan,nan,nan,nan,nan
960,193759,0.05,0.5427125675678188,0.6088888888888889,0,235,0.003182833478786051,0.0029965611407533287,0.003725446527823806,0.05,0.9212185149431186,0.5439999999999999,0.0,191.5,0.0,1.0,0.5808487405977246
961,193951,0.05,-0.07197376871109462,0.49777777777777776,0,192,0.0039290125016123055,0.0036735214293003083,0.00510982230771333,0.05,nan,nan,nan,nan,nan,nan,nan
962,194093,0.05,0.9745261809825907,0.4444444444444444,0,142,0.0032258307561278342,0.0030410770792514085,0.003695073863491416,0.05,nan,nan,nan,nan,nan,nan,nan
963,194323,0.05,0.7353941895961702,0.6311111111111111,0,230,0.003143610549159348,0.002906756103038788,0.00473708906210959,0.05,nan,nan,nan,nan,nan,nan,nan
964,194514,0.05,-0.4303566999435422,0.4577777777777778,0,191,0.003785382816568017,0.003510132618248463,0.0055050042690709235,0.05,nan,nan,nan,nan,nan,nan,nan
965,194732,0.05,2.6536831574439943,0.7111111111111111,0,218,0.0033964471658691764,0.0031708409660495818,0.00451212446205318,0.05,nan,nan,nan,nan,nan,nan,nan
966,194906,0.05,1.6502894554138123,0.5333333333333333,0,174,0.0029412266332656143,0.002693564700894058,0.004953238926827907,0.05,nan,nan,nan,nan,nan,nan,nan
967,195075,0.05,-0.3117966275215168,0.4666666666666667,0,169,0.003254436538554728,0.003064751182682812,0.003793707408476621,0.05,nan,nan,nan,nan,nan,nan,nan
968,195261,0.05,-1.0007417950630206,0.4666666666666667,0,186,0.0030278779682703315,0.0028073860798031093,0.004409838141873479,0.05,nan,nan,nan,nan,nan,nan,nan
969,195477,0.05,-0.949710993528365,0.5333333333333333,0,216,0.0033265111036598683,0.0030381929129362105,0.005766363767907024,0.05,nan,nan,nan,nan,nan,nan,nan
970,195691,0.05,0.163511415004727,0.6,0,214,0.004080886184237897,0.003867604210972786,0.00426563851069659,0.05,nan,nan,nan,nan,nan,nan,nan
971,195873,0.05,-0.12116245889663901,0.4622222222222222,0,182,0.0036782009061425923,0.003496820945292711,0.0036275994963943957,0.05,nan,nan,nan,nan,nan,nan,nan
972,196072,0.05,0.13722443079948476,0.5244444444444445,0,199,0.0033919945592060683,0.0031186476116999984,0.005466939182952046,0.05,nan,nan,nan,nan,nan,nan,nan
973,196259,0.05,1.5110706825256277,0.5555555555555556,0,187,0.003576848632656038,0.003325618407689035,0.005024604336358607,0.05,nan,nan,nan,nan,nan,nan,nan
974,196457,0.05,-0.051157624006272995,0.48444444444444446,0,198,0.0038524668430909514,0.0036088855937123298,0.004871625429950654,0.05,nan,nan,nan,nan,nan,nan,nan
975,196671,0.05,-0.7479074416160578,0.49777777777777776,0,214,0.0043605354381725196,0.00411614312324673,0.004887846764177084,0.05,nan,nan,nan,nan,nan,nan,nan
976,196864,0.05,-0.686988646268847,0.4622222222222222,0,193,0.0038361794082447886,0.003619050211273134,0.004342584335245192,0.05,nan,nan,nan,nan,nan,nan,nan
977,197108,0.05,0.9035897006988434,0.6266666666666667,0,244,0.00403455167543143,0.0038061454193666576,0.0045681257732212545,0.05,nan,nan,nan,nan,nan,nan,nan
978,197311,0.05,-0.07298947906494502,0.5111111111111111,0,203,0.0034407082479447127,0.003222183184698224,0.004370501567609608,0.05,nan,nan,nan,nan,nan,nan,nan
979,197515,0.05,1.3573599908351812,0.5866666666666667,0,204,0.004257819405756891,0.004014246771112085,0.004871453158557415,0.05,nan,nan,nan,nan,nan,nan,nan
980,197720,0.05,0.8263076071739146,0.6,0,205,0.0047896171920001505,0.004634694429114461,0.0030984570505097507,0.05,0.9421850023984859,0.5546666666666666,0.0,193.7,0.0,1.0,0.592354066762606
981,197949,0.05,1.610607304096216,0.6622222222222223,0,229,0.004123802576214075,0.0038150542648509147,0.006174965621903538,0.05,nan,nan,nan,nan,nan,nan,nan
982,198140,0.05,1.1802689907550756,0.5733333333333334,0,191,0.0036743075121194123,0.003457175474613905,0.0043426402029581365,0.05,nan,nan,nan,nan,nan,nan,nan
983,198335,0.05,0.8530608048438992,0.5733333333333334,0,195,0.003472670400515199,0.0032650519628077746,0.004152368195354939,0.05,nan,nan,nan,nan,nan,nan,nan
984,198567,0.05,0.31921510267257425,0.64,0,232,0.003719484293833375,0.003481630957685411,0.004757067933678627,0.05,nan,nan,nan,nan,nan,nan,nan
985,198817,0.05,-2.3786580958366397,0.49777777777777776,0,250,0.003818712825886905,0.0035530042136088015,0.0053141720592975615,0.05,nan,nan,nan,nan,nan,nan,nan
986,199002,0.05,0.803361727237696,0.5288888888888889,0,185,0.0034202824579551818,0.0031261500902473927,0.005882647773250938,0.05,nan,nan,nan,nan,nan,nan,nan
987,199210,0.05,-5.617560766458516,0.52,0,208,0.0030426753684878348,0.0028005505562759938,0.004842496453784406,0.05,nan,nan,nan,nan,nan,nan,nan
988,199439,0.05,-0.14455312395095976,0.5333333333333333,0,229,0.0032450035912916066,0.003065931936725974,0.0035814322996884584,0.05,nan,nan,nan,nan,nan,nan,nan
989,199612,0.05,2.0179010725021276,0.5422222222222223,0,173,0.0033623834839090704,0.003137110685929656,0.004505456378683448,0.05,nan,nan,nan,nan,nan,nan,nan
990,199798,0.05,0.8649908657073913,0.49777777777777776,0,186,0.0035664157243445516,0.0033590440289117396,0.004147434537298977,0.05,nan,nan,nan,nan,nan,nan,nan
991,200017,0.05,0.9002037734985326,0.5911111111111111,0,219,0.003931954014115035,0.003710620547644794,0.004426669562235475,0.05,nan,nan,nan,nan,nan,nan,nan
992,200194,0.05,-0.3660765600204472,0.4622222222222222,0,177,0.0037621309515088797,0.0035431270487606527,0.004380078869871795,0.05,nan,nan,nan,nan,nan,nan,nan
993,200381,0.05,0.2546431055068945,0.49333333333333335,0,187,0.003952736034989357,0.0037209444446489213,0.004635831853374839,0.05,nan,nan,nan,nan,nan,nan,nan
994,200585,0.05,0.3526191442012754,0.52,0,204,0.004104779427871108,0.0037982190726324914,0.006131207989528775,0.05,nan,nan,nan,nan,nan,nan,nan
995,200754,0.05,1.8840870969295447,0.5466666666666666,0,169,0.004519783263094723,0.004280769941397011,0.004780266107991338,0.05,nan,nan,nan,nan,nan,nan,nan
996,200958,0.05,-0.7972041146755217,0.5288888888888889,0,204,0.0038167603313922884,0.0035654780222103,0.00502564508933574,0.05,nan,nan,nan,nan,nan,nan,nan
997,201171,0.05,0.5767604322433433,0.5911111111111111,0,213,0.004443261679261923,0.004266605898737908,0.003533115703612566,0.05,nan,nan,nan,nan,nan,nan,nan
998,201346,0.05,0.5518168144226063,0.4888888888888889,0,175,0.005321552464738488,0.005123982764780521,0.00395139540778473,0.05,nan,nan,nan,nan,nan,nan,nan
999,201561,0.05,1.374288897991173,0.5911111111111111,0,215,0.004146570432931184,0.003877537068910897,0.005380667140707373,0.05,nan,nan,nan,nan,nan,nan,nan
1000,201761,0.05,1.0265826804637848,0.5911111111111111,0,200,0.0034967079758644105,0.003275674651376903,0.004420666687656194,0.05,0.73758142368793,0.5617777777777778,0.0,205.7,0.0,1.0,0.591281034725295
1001,201954,0.05,-0.07333765172958429,0.4888888888888889,0,193,0.004286737111397087,0.004030184703879058,0.005131047102622688,0.05,nan,nan,nan,nan,nan,nan,nan
1002,202185,0.05,1.92315750694274,0.6488888888888888,0,231,0.004122961638495326,0.003931524697691202,0.0038287379895336924,0.05,nan,nan,nan,nan,nan,nan,nan
1003,202387,0.05,0.4772241344451864,0.5422222222222223,0,202,0.0033869075821712615,0.0031539404531940817,0.004659342602826655,0.05,nan,nan,nan,nan,nan,nan,nan
1004,202604,0.05,0.3759092886447848,0.5688888888888889,0,217,0.003747642762027681,0.0034779231995344163,0.005394390784204006,0.05,nan,nan,nan,nan,nan,nan,nan
1005,202754,0.05,0.3360413558483135,0.4266666666666667,0,150,0.00369148044846952,0.0034628174267709254,0.004573260992765426,0.05,nan,nan,nan,nan,nan,nan,nan
1006,202958,0.05,1.0123195271491954,0.5733333333333334,0,204,0.0034616773249581457,0.00328558140899986,0.003521918202750385,0.05,nan,nan,nan,nan,nan,nan,nan
1007,203206,0.05,-1.2699824981689516,0.5244444444444445,0,248,0.003669072478078306,0.003429618547670543,0.004789079225156456,0.05,nan,nan,nan,nan,nan,nan,nan
1008,203406,0.05,-1.4934426589012146,0.4533333333333333,0,200,0.0037451679818332195,0.0035256516188383103,0.004390326770953834,0.05,nan,nan,nan,nan,nan,nan,nan
1009,203580,0.05,0.7674952569007834,0.4888888888888889,0,174,0.0036963006015866993,0.0034797641448676584,0.004330729111097753,0.05,nan,nan,nan,nan,nan,nan,nan
1010,203770,0.05,0.527047444343566,0.5244444444444445,0,190,0.004378487728536129,0.00415868170093745,0.004396119131706655,0.05,nan,nan,nan,nan,nan,nan,nan
1011,203997,0.05,-3.399730290174486,0.41333333333333333,0,227,0.0037415037862956525,0.003529658238403499,0.004236911074258387,0.05,nan,nan,nan,nan,nan,nan,nan
1012,204201,0.05,-0.1818274393081698,0.48444444444444446,0,204,0.0031402319902554153,0.002943098149262369,0.003942676656879485,0.05,nan,nan,nan,nan,nan,nan,nan
1013,204424,0.05,-0.8870076029300678,0.5555555555555556,0,223,0.003060302999801934,0.002853180794045329,0.0041424442082643505,0.05,nan,nan,nan,nan,nan,nan,nan
1014,204627,0.05,0.5270094420909852,0.5422222222222223,0,203,0.0036518505308777093,0.0034022442065179347,0.004992126650176942,0.05,nan,nan,nan,nan,nan,nan,nan
1015,204872,0.05,-0.555278349399569,0.5555555555555556,0,245,0.003943315288051963,0.0037891193525865672,0.003083919151686132,0.05,nan,nan,nan,nan,nan,nan,nan
1016,205055,0.05,-0.807300136566163,0.4088888888888889,0,183,0.003889689454808831,0.0036264666356146335,0.005264457012526691,0.05,nan,nan,nan,nan,nan,nan,nan
1017,205280,0.05,2.8087202110290383,0.7066666666666667,0,225,0.004272165265865624,0.00407004349399358,0.004042436694726348,0.05,nan,nan,nan,nan,nan,nan,nan
1018,205489,0.05,2.3734297354221208,0.6177777777777778,0,209,0.003931843233294785,0.0036959252785891293,0.004718359210528433,0.05,nan,nan,nan,nan,nan,nan,nan
1019,205676,0.05,-2.204605177402498,0.4222222222222222,0,187,0.004196893400512635,0.004023642907850444,0.0034650102257728576,0.05,nan,nan,nan,nan,nan,nan,nan
1020,205847,0.05,0.509924129486083,0.4622222222222222,0,171,0.004152691620402038,0.003928974899463355,0.004474333510734141,0.05,-0.07511554274559376,0.4924444444444444,0.1,192.9,0.1,0.9,0.5244444444444444
1021,206054,0.05,1.0854233658313686,0.5866666666666667,0,207,0.0037312082247808577,0.00352215226739645,0.004181119007989764,0.05,nan,nan,nan,nan,nan,nan,nan
1022,206268,0.05,1.5366074161529473,0.6222222222222222,0,214,0.00342252051923424,0.003171668550930917,0.0050170391099527475,0.05,nan,nan,nan,nan,nan,nan,nan
1023,206493,0.05,1.6606045513152983,0.64,0,225,0.003672278579324484,0.0034970046719536184,0.003505478473380208,0.05,nan,nan,nan,nan,nan,nan,nan
1024,206710,0.05,0.3558310778141003,0.5866666666666667,0,217,0.004397607198916376,0.004167235805653036,0.004607428656890988,0.05,nan,nan,nan,nan,nan,nan,nan
1025,206933,0.05,0.8758305695056858,0.5955555555555555,0,223,0.0034856393234804274,0.0032763388473540543,0.00418600938282907,0.05,nan,nan,nan,nan,nan,nan,nan
1026,207162,0.05,-2.4637213194370293,0.40444444444444444,0,229,0.0032206187024712563,0.003011086373589933,0.004190646670758724,0.05,nan,nan,nan,nan,nan,nan,nan
1027,207370,0.05,1.1078482987880693,0.6133333333333333,0,208,0.00385848309379071,0.003613782930187881,0.004894002922810614,0.05,nan,nan,nan,nan,nan,nan,nan
1028,207562,0.05,0.622267786025996,0.5288888888888889,0,192,0.004354121629148722,0.00408583004027605,0.005365831684321165,0.05,nan,nan,nan,nan,nan,nan,nan
1029,207755,0.05,-0.23878634500504203,0.4488888888888889,0,193,0.004607692919671535,0.004365489259362221,0.004844073217827827,0.05,nan,nan,nan,nan,nan,nan,nan
1030,207951,0.05,-0.19390645408630536,0.47555555555555556,0,196,0.004580705333501101,0.004215629794634879,0.007301508961245417,0.05,nan,nan,nan,nan,nan,nan,nan
1031,208173,0.05,1.4461366991996687,0.6711111111111111,0,222,0.003564452356658876,0.003311970131471753,0.0050496448995545505,0.05,nan,nan,nan,nan,nan,nan,nan
1032,208387,0.05,1.0507981288433057,0.64,0,214,0.0036793915554881097,0.0034603609470650553,0.004380611795932054,0.05,nan,nan,nan,nan,nan,nan,nan
1033,208549,0.05,0.632330751895904,0.4533333333333333,0,162,0.0034194847336038946,0.0032501390669494867,0.0033869140082970262,0.05,nan,nan,nan,nan,nan,nan,nan
1034,208767,0.05,-0.19187445974350337,0.5288888888888889,0,218,0.0035914538893848658,0.0033776624361053107,0.004275829321704805,0.05,nan,nan,nan,nan,nan,nan,nan
1035,208943,0.05,0.335565043926237,0.4622222222222222,0,176,0.004214238724671304,0.0039690537611022595,0.004903698782436549,0.05,nan,nan,nan,nan,nan,nan,nan
1036,209120,0.05,0.6858318545818305,0.48444444444444446,0,177,0.0034105485770851373,0.0032058306969702244,0.0040943575673736635,0.05,nan,nan,nan,nan,nan,nan,nan
1037,209281,0.05,-0.7340008697509751,0.39555555555555555,0,161,0.003725063754245639,0.0035050599835813046,0.0044000747613608835,0.05,nan,nan,nan,nan,nan,nan,nan
1038,209477,0.05,0.49772839689254744,0.5288888888888889,0,196,0.004062524950131774,0.0038453878136351705,0.00434274235740304,0.05,nan,nan,nan,nan,nan,nan,nan
1039,209694,0.05,-0.10661698651314166,0.49777777777777776,0,217,0.004070275905542075,0.0038149665109813214,0.0051061886362731455,0.05,nan,nan,nan,nan,nan,nan,nan
1040,209892,0.05,2.133437415599814,0.6044444444444445,0,198,0.003744976781308651,0.003564974432811141,0.003600047808140516,0.05,0.8847238289356187,0.5431111111111111,0.0,188.1,0.0,1.0,0.5785000642685358
1041,210074,0.05,0.3802111191749533,0.5244444444444445,0,182,0.0036854795878753068,0.003454990731552243,0.00460977740585804,0.05,nan,nan,nan,nan,nan,nan,nan
1042,210286,0.05,0.062499999999994005,0.4888888888888889,0,212,0.003833074867725372,0.0036321696126833556,0.004018104798160493,0.05,nan,nan,nan,nan,nan,nan,nan
1043,210467,0.05,0.2617286510467538,0.48,0,181,0.004890093556605279,0.0046928425319492815,0.003945021843537688,0.05,nan,nan,nan,nan,nan,nan,nan
1044,210660,0.05,0.19805776405334208,0.5022222222222222,0,193,0.0038972607580944896,0.0036531831370666622,0.004881553421728313,0.05,nan,nan,nan,nan,nan,nan,nan
1045,210855,0.05,0.2355666127204863,0.49333333333333335,0,195,0.0039274752605706455,0.003683110699057579,0.004887291579507291,0.05,nan,nan,nan,nan,nan,nan,nan
1046,211084,0.05,1.1081219303607863,0.6222222222222222,0,229,0.0038411794696003197,0.0036459723487496376,0.00390414297580719,0.05,nan,nan,nan,nan,nan,nan,nan
1047,211271,0.05,-2.513943161010742,0.4177777777777778,0,187,0.003908829367719591,0.003666078508831561,0.004855017294175923,0.05,nan,nan,nan,nan,nan,nan,nan
1048,211504,0.05,0.27941547560691404,0.6311111111111111,0,233,0.0035628361627459528,0.0033652480924502015,0.003951761685311794,0.05,nan,nan,nan,nan,nan,nan,nan
1049,211726,0.05,0.29731247091293334,0.5777777777777777,0,222,0.0034781415946781636,0.003279817523434758,0.003966481820680201,0.05,nan,nan,nan,nan,nan,nan,nan
1050,211932,0.05,-0.1156098546981903,0.48,0,206,0.0033738383557647468,0.0031414623139426113,0.0046475220704451205,0.05,nan,nan,nan,nan,nan,nan,nan
1051,212121,0.05,0.788135720491403,0.5155555555555555,0,189,0.004248184547759592,0.004031616169959307,0.004331367660779506,0.05,nan,nan,nan,nan,nan,nan,nan
1052,212313,0.05,1.045176670551295,0.5733333333333334,0,192,0.0036968046566471457,0.0034764027688652275,0.004408038477413357,0.05,nan,nan,nan,nan,nan,nan,nan
1053,212544,0.05,-0.31375028276443995,0.5555555555555556,0,231,0.0044160303194075825,0.004188167536631227,0.004557255445979536,0.05,nan,nan,nan,nan,nan,nan,nan
1054,212768,0.05,0.8170235209464949,0.6177777777777778,0,224,0.004166316450573504,0.00395902746822685,0.004145779518876225,0.05,nan,nan,nan,nan,nan,nan,nan
1055,212979,0.05,-0.6263835608959201,0.49333333333333335,0,211,0.0035932176280766724,0.00335470971185714,0.004770158242899924,0.05,nan,nan,nan,nan,nan,nan,nan
1056,213169,0.05,0.5548611314296719,0.5066666666666667,0,190,0.004425625293515622,0.004205783409997821,0.004396836995147169,0.05,nan,nan,nan,nan,nan,nan,nan
1057,213391,0.05,0.07121244287490947,0.5688888888888889,0,222,0.004068956337869167,0.0038678607903420924,0.004021911416202784,0.05,nan,nan,nan,nan,nan,nan,nan
1058,213576,0.05,1.4963916344642567,0.5555555555555556,0,185,0.003385853418149054,0.0031673577846959232,0.004369912063702941,0.05,nan,nan,nan,nan,nan,nan,nan
1059,213798,0.05,-2.432477284908294,0.4711111111111111,0,222,0.004174287081696093,0.003955054609104991,0.00438464879989624,0.05,nan,nan,nan,nan,nan,nan,nan
1060,213990,0.05,-5.137163167715071,0.29333333333333333,0,192,0.004986662045121193,0.004826844786293805,0.0031963461195118727,0.05,-0.647623728442195,0.5124444444444445,0.0,215.6,0.0,1.0,0.5124444444444445
1061,214234,0.05,-0.7992886097431215,0.5422222222222223,0,244,0.003967268671840429,0.0037795644486322997,0.003754084522370249,0.05,nan,nan,nan,nan,nan,nan,nan
1062,214472,0.05,-0.005511640071869106,0.5688888888888889,0,238,0.003760631242766976,0.0035343934781849385,0.004524754150770605,0.05,nan,nan,nan,nan,nan,nan,nan
1063,214672,0.05,-0.09626639366150358,0.5288888888888889,0,200,0.0033791015623137353,0.003215992054902017,0.0032621901715174316,0.05,nan,nan,nan,nan,nan,nan,nan
1064,214819,0.05,0.004253996372223234,0.4088888888888889,0,147,0.003944519604556262,0.003713774564675987,0.004614901589229703,0.05,nan,nan,nan,nan,nan,nan,nan
1065,215017,0.05,0.052398087024688955,0.5111111111111111,0,198,0.004369283164851368,0.004178210231475532,0.0038214589236304163,0.05,nan,nan,nan,nan,nan,nan,nan
1066,215204,0.05,0.8043625421524021,0.5333333333333333,0,187,0.004299772926606238,0.004057590407319367,0.004843651177361607,0.05,nan,nan,nan,nan,nan,nan,nan
1067,215382,0.05,-0.2406123447418187,0.5022222222222222,0,178,0.0037114476319402455,0.003468227665871382,0.004864398390054703,0.05,nan,nan,nan,nan,nan,nan,nan
1068,215597,0.05,1.074964270591729,0.5511111111111111,0,215,0.0037708179792389275,0.003586629591882229,0.00368376747937873,0.05,nan,nan,nan,nan,nan,nan,nan
1069,215815,0.05,0.9979586486816387,0.6311111111111111,0,218,0.0037269009044393897,0.0034596375189721584,0.005345268291421235,0.05,nan,nan,nan,nan,nan,nan,nan
1070,215987,0.05,1.1996429548263499,0.5155555555555555,0,172,0.003902389039285481,0.003692308277823031,0.004201615299098194,0.05,nan,nan,nan,nan,nan,nan,nan
1071,216186,0.05,1.864634624242775,0.6133333333333333,0,199,0.004063216596841812,0.003851210093125701,0.004240129236131906,0.05,nan,nan,nan,nan,nan,nan,nan
1072,216395,0.05,0.8709395031928979,0.6044444444444445,0,209,0.004824785958044231,0.004592118039727211,0.0046533587854355575,0.05,nan,nan,nan,nan,nan,nan,nan
1073,216630,0.05,-3.3398190860748294,0.39111111111111113,0,235,0.003809317364357412,0.0035475265234708787,0.005235816305503249,0.05,nan,nan,nan,nan,nan,nan,nan
