episode,global_step,epsilon,reward,coverage,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,seen_coverage,center_seen_coverage,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,energy_spent,coverage_gain_per_energy,new_tiles_per_energy,obs_novelty_mean,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,seen_at_step_50,seen_at_step_100,seen_at_step_150,center_seen_at_step_50,center_seen_at_step_100,center_seen_at_step_150,mean_loss,mean_q_loss,eval_reward_mean,eval_coverage_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_seen_coverage_mean,eval_center_seen_coverage_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_energy_spent_mean,eval_coverage_gain_per_energy_mean,eval_new_tiles_per_energy_mean,eval_obs_novelty_mean_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,eval_seen_at_step_50_mean,eval_seen_at_step_100_mean,eval_seen_at_step_150_mean,eval_center_seen_at_step_50_mean,eval_center_seen_at_step_100_mean,eval_center_seen_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_seen_coverage_mean,holdout_eval_center_seen_coverage_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_energy_spent_mean,holdout_eval_coverage_gain_per_energy_mean,holdout_eval_new_tiles_per_energy_mean,holdout_eval_obs_novelty_mean_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,holdout_eval_seen_at_step_50_mean,holdout_eval_seen_at_step_100_mean,holdout_eval_seen_at_step_150_mean,holdout_eval_center_seen_at_step_50_mean,holdout_eval_center_seen_at_step_100_mean,holdout_eval_center_seen_at_step_150_mean,eval_soft_score
578,109508,0.07969798340474196,0.021880760908127517,0.39111111111111113,153,0.5686274509803921,0.10457516339869281,0.0,0.05228758169934641,0.0,0.9733333333333334,0.9881656804733728,0.673202614379085,0.1437908496732026,0.1830065359477124,20.0,0.09803921568627451,0.06455026455026457,100.62018322944616,0.00384283405432629,0.8646376622234151,0.9628870406027105,0.0,0.7380952380952381,0.16,0.29777777777777775,0.38222222222222224,0.6177777777777778,0.9288888888888889,0.9733333333333334,0.6686390532544378,0.9763313609467456,0.9881656804733728,0.1619679734110832,0.1619679734110832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
579,109661,0.08150861585035979,0.015132932662965004,0.41333333333333333,153,0.6013071895424836,0.05228758169934641,0.0,0.11764705882352941,0.0,0.9511111111111111,0.9822485207100592,0.6535947712418301,0.22875816993464052,0.11764705882352941,7.0,0.0196078431372549,0.06306878306878304,100.77968635559058,0.004057255025047083,0.9128823806355938,0.9887321626270517,0.006535947712418301,0.8857142857142857,0.16444444444444445,0.29333333333333333,0.4088888888888889,0.7022222222222222,0.8177777777777778,0.9511111111111111,0.834319526627219,0.8994082840236687,0.9822485207100592,0.16893656253814698,0.16893656253814698,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
580,109852,0.08376240574112716,-0.5318328304290748,0.4444444444444444,191,0.518324607329843,0.08376963350785341,0.0,0.11518324607329843,0.005235602094240838,0.88,0.9171597633136095,0.6020942408376964,0.18848167539267016,0.2094240837696335,8.0,0.031413612565445025,0.05687499999999999,119.05555076599086,0.0036957537651044945,0.8315445971485113,0.9901198124351958,0.0,0.8148148148148148,0.15555555555555556,0.28888888888888886,0.37777777777777777,0.5911111111111111,0.8533333333333334,0.88,0.6331360946745562,0.9053254437869822,0.9171597633136095,0.1634480446577072,0.1634480446577072,-1.491521075963973,0.368,173.9,0.0,1.0,0.48317380752621214,0.14151920555196723,0.0,0.0921504049050224,0.0008,0.8586666666666666,0.908284023668639,0.6246930130781793,0.2005918211391514,0.17471516578266927,25.7,0.14641543940729002,0.05239197065340857,112.43924834251382,0.0032808538307633043,0.7381921119217434,0.9610700395387951,0.0013531566472742944,0.638211062268268,0.16666666666666669,0.2831111111111111,0.3614814814814815,0.6337777777777779,0.8004444444444443,0.8496296296296296,0.7195266272189349,0.8627218934911243,0.9033530571992109,-36.259103126859664,0.33644444444444443,167.4,0.1,0.9,0.48469540717269705,0.10641072016952051,0.0,0.1584051278811201,0.0031818181818181824,0.836888888888889,0.8852071005917159,0.5911061273422177,0.264688260508343,0.14420561214943944,38.4,0.1865665869358545,0.053009767888309356,102.52098216056802,0.0032757402319219713,0.7370415521824436,0.9007316931073948,0.000505050505050505,0.7226174339851761,0.15333333333333335,0.2666666666666667,0.31936507936507935,0.5942222222222222,0.785679012345679,0.801904761904762,0.6650887573964497,0.8428665351742275,0.8562975486052409,2.316182730659653
581,110006,0.08557431846824061,-1.3836498146057123,0.3288888888888889,154,0.474025974025974,0.15584415584415584,0.0,0.08441558441558442,0.0,0.9333333333333333,0.9644970414201184,0.6298701298701299,0.2012987012987013,0.16883116883116883,39.0,0.22727272727272727,0.053015873015873016,100.47285537719699,0.003229175116268064,0.7265644011603143,0.9752752477625013,0.0,0.5454545454545454,0.16444444444444445,0.2577777777777778,0.32,0.6844444444444444,0.8,0.9288888888888889,0.7633136094674556,0.8461538461538461,0.9644970414201184,0.18792045265436172,0.18792045265436172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
582,110159,0.08736980809268023,-0.632502250194549,0.37333333333333335,153,0.5424836601307189,0.10457516339869281,0.013071895424836602,0.08496732026143791,0.0,0.88,0.9053254437869822,0.6601307189542484,0.11764705882352941,0.2222222222222222,13.0,0.058823529411764705,0.06201058201058201,100.75716428756697,0.0036611678335453945,0.8237627625477136,0.9720036210594671,0.0,0.717948717948718,0.1688888888888889,0.30666666666666664,0.36444444444444446,0.6044444444444445,0.8533333333333334,0.88,0.6686390532544378,0.9053254437869822,0.9053254437869822,0.1759476840496063,0.1759476840496063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
583,110355,0.08966314407195394,-0.6626945281028735,0.4311111111111111,196,0.4897959183673469,0.09183673469387756,0.0,0.11734693877551021,0.0,0.9422222222222222,0.9763313609467456,0.5816326530612245,0.23469387755102042,0.1836734693877551,7.0,0.015306122448979591,0.05375661375661376,120.01613836288423,0.003555077446139661,0.7998924253814237,0.9864644169261558,0.00510204081632653,0.7586206896551724,0.15555555555555556,0.26666666666666666,0.3688888888888889,0.6488888888888888,0.7377777777777778,0.9422222222222222,0.727810650887574,0.7751479289940828,0.9763313609467456,0.18735964745283126,0.18735964745283126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
584,110559,0.09204203018515618,-1.4557537298202512,0.4222222222222222,204,0.46078431372549017,0.1568627450980392,0.0,0.11274509803921569,0.0,0.9022222222222223,0.9822485207100592,0.6176470588235294,0.10784313725490197,0.27450980392156865,21.0,0.10784313725490197,0.05419753086419751,130.5881307601926,0.0031992017601122575,0.7198203960252579,0.9885139914190805,0.0,0.6,0.16,0.2311111111111111,0.31555555555555553,0.5511111111111111,0.72,0.7733333333333333,0.621301775147929,0.8047337278106509,0.8284023668639053,0.19444525837898255,0.19444525837898255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
585,110738,0.09412263469046485,-1.4514776284694655,0.40444444444444444,179,0.5027932960893855,0.11731843575418995,0.0,0.0893854748603352,0.0,0.9688888888888889,1.0,0.6201117318435754,0.20670391061452514,0.17318435754189945,10.0,0.07262569832402235,0.05291666666666665,120.69026312828044,0.00331426901915728,0.745710529310388,0.9866641574029182,0.0,0.7115384615384616,0.15555555555555556,0.27555555555555555,0.38222222222222224,0.7377777777777778,0.8755555555555555,0.9644444444444444,0.7810650887573964,0.9644970414201184,1.0,0.19533998966217042,0.19533998966217042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
586,110883,0.09580342423519299,-0.6509737493991847,0.38666666666666666,145,0.593103448275862,0.06896551724137931,0.0,0.0896551724137931,0.006896551724137931,0.9377777777777778,0.9644970414201184,0.6620689655172414,0.19310344827586207,0.14482758620689656,5.0,0.0,0.06555555555555555,100.19974999427777,0.003814602553839209,0.858285574613822,0.9709355197401076,0.0,0.8055555555555556,0.16,0.28888888888888886,nan,0.6355555555555555,0.8222222222222222,nan,0.7041420118343196,0.8579881656804734,nan,0.17623379752039908,0.17623379752039908,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
587,111116,0.09849564501624578,-2.0470444898605313,0.4444444444444444,233,0.4248927038626609,0.12446351931330472,0.0,0.16738197424892703,0.0,0.9244444444444444,0.9585798816568047,0.5493562231759657,0.20600858369098712,0.2446351931330472,29.0,0.1459227467811159,0.04494444444444443,140.27661418914775,0.003136659681610991,0.705748428362473,0.9944148953336879,0.030042918454935622,0.6666666666666666,0.15555555555555556,0.2577777777777778,0.36444444444444446,0.5022222222222222,0.7555555555555555,0.92,0.5207100591715976,0.7633136094674556,0.9585798816568047,0.17017674818634987,0.17017674818634987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
588,111265,0.1002117122396588,-0.45050585198402304,0.38666666666666666,149,0.5771812080536913,0.0738255033557047,0.0,0.09395973154362416,0.0,0.9511111111111111,1.0,0.6510067114093959,0.18791946308724833,0.1610738255033557,4.0,0.0,0.06407407407407407,100.25243668556186,0.0038125978266348617,0.8578345109928439,0.9735010845784233,0.0,0.8157894736842105,0.16,0.28,nan,0.68,0.8666666666666667,nan,0.7869822485207101,0.9467455621301775,nan,0.17569667398929595,0.17569667398929595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
589,111444,0.10226756683315189,-1.286385432720184,0.41333333333333333,179,0.5139664804469274,0.11173184357541899,0.0,0.0670391061452514,0.00558659217877095,0.92,0.9526627218934911,0.6256983240223464,0.20670391061452514,0.16759776536312848,12.0,0.0446927374301676,0.051111111111111114,120.40367078781107,0.00339598357935016,0.7640963053537859,0.9927300034231802,0.00558659217877095,0.7818181818181819,0.1511111111111111,0.28444444444444444,0.38666666666666666,0.6088888888888889,0.92,0.92,0.6686390532544378,0.9526627218934911,0.9526627218934911,0.17342133820056915,0.17342133820056915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
590,111604,0.10409991992892717,-1.9817234621047954,0.29333333333333333,160,0.40625,0.1875,0.0,0.075,0.0,0.7911111111111111,0.8402366863905325,0.59375,0.325,0.08125,50.0,0.30625,0.04603174603174603,100.25450916290251,0.002881555067208761,0.6483498901219712,0.9428447523957013,0.0,0.49056603773584906,0.1688888888888889,0.26222222222222225,0.27111111111111114,0.6622222222222223,0.7466666666666667,0.7466666666666667,0.7692307692307693,0.8165680473372781,0.8165680473372781,0.15786611139774323,0.15786611139774323,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
591,111804,0.10638336523162378,-1.8000919582843764,0.38666666666666666,200,0.43,0.115,0.0,0.155,0.0,0.8977777777777778,0.9526627218934911,0.545,0.15,0.305,19.0,0.14,0.04777777777777778,120.42944722175571,0.0031738269255559065,0.7141110582500789,0.9687113810409491,0.0,0.6666666666666666,0.14666666666666667,0.24444444444444444,0.3422222222222222,0.5955555555555555,0.8177777777777778,0.8977777777777778,0.6863905325443787,0.8994082840236687,0.9526627218934911,0.17395173460245134,0.17395173460245134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
592,111906,0.10754493497971074,-0.6458406407833098,0.3022222222222222,102,0.6568627450980392,0.00980392156862745,0.0,0.08823529411764706,0.00980392156862745,0.8888888888888888,0.9349112426035503,0.6666666666666666,0.1568627450980392,0.17647058823529413,4.0,0.0,0.06977777777777786,70.89372038841238,0.0042003406810407675,0.9450766532341727,0.9942569957095401,0.029411764705882353,0.96,0.16444444444444445,0.29777777777777775,nan,0.5511111111111111,0.8888888888888888,nan,0.621301775147929,0.9349112426035503,nan,0.16967518776655197,0.16967518776655197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
593,112069,0.10939698812345133,-2.166237874031067,0.32,163,0.43558282208588955,0.12883435582822086,0.0,0.15337423312883436,0.012269938650306749,0.8933333333333333,1.0,0.5644171779141104,0.15950920245398773,0.27607361963190186,17.0,0.1165644171779141,0.04507936507936507,100.17369403839083,0.0031500840473609893,0.7087689106562225,0.9711847768063459,0.018404907975460124,0.6521739130434783,0.14666666666666667,0.26222222222222225,0.32,0.6266666666666667,0.8488888888888889,0.8933333333333333,0.7100591715976331,0.9881656804733728,1.0,0.16074507758021356,0.16074507758021356,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
594,112174,0.1105873090326788,-1.0615923871994015,0.32,105,0.6761904761904762,0.009523809523809525,0.0,0.0761904761904762,0.009523809523809525,0.9733333333333334,0.9940828402366864,0.6857142857142857,0.18095238095238095,0.13333333333333333,3.0,0.0,0.0737777777777778,80.39611797332755,0.0039250098575685614,0.8831272179529261,0.9848169275612934,0.0,0.96,0.17777777777777778,0.30666666666666664,nan,0.7555555555555555,0.9422222222222222,nan,0.8165680473372781,0.9704142011834319,nan,0.18175162971019745,0.18175162971019745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
595,112319,0.11222758838031294,-1.4807206211090087,0.35555555555555557,145,0.5448275862068965,0.07586206896551724,0.0,0.10344827586206896,0.006896551724137931,0.8755555555555555,0.8994082840236687,0.6206896551724138,0.14482758620689656,0.23448275862068965,8.0,0.027586206896551724,0.06037037037037037,100.19733924865712,0.003504195957137823,0.78844409035601,0.9910253145706845,0.0,0.8461538461538461,0.1511111111111111,0.26222222222222225,nan,0.5777777777777777,0.7155555555555555,nan,0.6390532544378699,0.757396449704142,nan,0.1982717514038086,0.1982717514038086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
596,112509,0.11437079076262838,-3.8266332027912155,0.38666666666666666,190,0.45263157894736844,0.08421052631578947,0.0,0.22105263157894736,0.0,0.9555555555555556,0.9940828402366864,0.5368421052631579,0.3526315789473684,0.11052631578947368,30.0,0.1736842105263158,0.048888888888888885,120.15841145515431,0.0031809859800358276,0.7157218455080612,0.9469200790313892,0.0,0.7111111111111111,0.16444444444444445,0.24444444444444444,0.3288888888888889,0.5911111111111111,0.84,0.9333333333333333,0.7396449704142012,0.9704142011834319,0.9940828402366864,0.1598515532910824,0.1598515532910824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
597,112666,0.11613651750099514,-1.219076387882233,0.36444444444444446,157,0.5159235668789809,0.07643312101910828,0.0,0.12101910828025478,0.006369426751592357,0.8,0.8579881656804734,0.5923566878980892,0.17834394904458598,0.22929936305732485,12.0,0.044585987261146494,0.05469387755102041,100.11501321792583,0.0035958642807784316,0.8090694631751469,0.9981344380967296,0.006369426751592357,0.8222222222222222,0.1511111111111111,0.27111111111111114,0.35555555555555557,0.6711111111111111,0.8,0.8,0.7159763313609467,0.8579881656804734,0.8579881656804734,0.1774164244532585,0.1774164244532585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
598,112844,0.11813270664642296,-0.9845859956741314,0.4266666666666667,178,0.5337078651685393,0.10112359550561797,0.0,0.0898876404494382,0.0,0.8933333333333333,0.9349112426035503,0.6348314606741573,0.20224719101123595,0.16292134831460675,7.0,0.02247191011235955,0.06500000000000003,120.25319995880106,0.003511110077460527,0.7899997674286185,0.9834836953405748,0.0056179775280898875,0.7755102040816326,0.1688888888888889,0.28444444444444444,0.36444444444444446,0.5777777777777777,0.8222222222222222,0.8222222222222222,0.6390532544378699,0.8757396449704142,0.8757396449704142,0.20128444135189055,0.20128444135189055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
599,112974,0.1195867658650293,-1.1422872784137705,0.3288888888888889,130,0.5615384615384615,0.06153846153846154,0.0,0.1,0.007692307692307693,0.8577777777777778,0.9230769230769231,0.6230769230769231,0.23076923076923078,0.14615384615384616,8.0,0.023076923076923078,0.06,88.59321217536915,0.003662181745958266,0.8239908928406098,0.9770471361250178,0.015384615384615385,0.8055555555555556,0.16444444444444445,0.2577777777777778,nan,0.72,0.7644444444444445,nan,0.863905325443787,0.863905325443787,nan,0.16725131571292878,0.16725131571292878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
600,113111,0.11975388795700957,-0.5153808639049515,0.38222222222222224,137,0.6204379562043796,0.08759124087591241,0.0,0.0364963503649635,0.0,0.9422222222222222,0.9940828402366864,0.708029197080292,0.16058394160583941,0.13138686131386862,8.0,0.021897810218978103,0.06697530864197532,100.22267489433278,0.003769384305259046,0.8481114686832852,0.9460054613870653,0.0,0.6857142857142857,0.1688888888888889,0.29333333333333333,nan,0.5733333333333334,0.88,nan,0.6094674556213018,0.9585798816568047,nan,0.15751676484942437,0.15751676484942437,-1.1479352115631094,0.376,167.9,0.0,1.0,0.4999079670356039,0.12256700696316203,0.0,0.11071858165082935,0.0012806484295845998,0.8497777777777777,0.8940828402366863,0.6224749739987658,0.14914227133353847,0.22838275466769567,17.6,0.10289464810507312,0.05273120089786756,108.29081153869602,0.0034377656006373573,0.7734972601434054,0.9720776513907776,0.0033401137869222977,0.6838463493564447,0.16533333333333336,0.2795555555555556,0.3649382716049383,0.6644444444444445,0.7875555555555556,0.8390123456790124,0.7455621301775148,0.8538461538461538,0.883629191321499,-21.728520191097264,0.3173333333333333,157.9,0.0,1.0,0.47921754446520054,0.10075253746191501,0.0031088082901554403,0.1773350193075548,0.005981081126459501,0.7933333333333333,0.839644970414201,0.583078890217271,0.19988330718711936,0.21703780259560967,29.5,0.17071483987381172,0.05336898418886724,99.40590658187847,0.0032557831804988905,0.7325512156122503,0.9212286273763745,0.0015595238095238097,0.6924387782959212,0.15733333333333333,0.25382716049382714,0.32,0.5853333333333335,0.745679012345679,0.7828571428571428,0.6431952662721894,0.8053911900065746,0.8343195266272189,2.3044437285411647
601,113312,0.11728153258504377,-2.436702944040296,0.3333333333333333,201,0.3681592039800995,0.208955223880597,0.0,0.14427860696517414,0.0,0.7733333333333333,0.8106508875739645,0.5771144278606966,0.13432835820895522,0.2885572139303483,22.0,0.23383084577114427,0.03654320987654321,120.29240899085956,0.0027340784979530968,0.6151676620394467,0.9833254630898265,0.004975124378109453,0.4727272727272727,0.14666666666666667,0.24888888888888888,0.27111111111111114,0.5822222222222222,0.7066666666666667,0.7066666666666667,0.6449704142011834,0.7514792899408284,0.7514792899408284,0.15874359905719757,0.15874359905719757,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
602,113475,0.11528252172650812,-0.8333061785697927,0.4,163,0.5460122699386503,0.10429447852760736,0.0,0.09815950920245399,0.0,0.8622222222222222,0.9408284023668639,0.6503067484662577,0.19631901840490798,0.15337423312883436,10.0,0.049079754601226995,0.05943833943833944,110.66958265304551,0.003574203011098735,0.8041956774972153,0.9920163841272961,0.0,0.7073170731707317,0.1688888888888889,0.3111111111111111,0.37777777777777777,0.7422222222222222,0.8133333333333334,0.8622222222222222,0.8579881656804734,0.9408284023668639,0.9408284023668639,0.17763014137744904,0.17763014137744904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
